,Seq Name,Width
0,lcl|Zmays_AC149829.2_FGT002,255
1942,lcl|Zmays_AC206611.3_FGT005,336
1943,lcl|Zmays_AC206627.3_FGT001,330
1944,lcl|Zmays_AC206637.3_FGT001,327
1945,lcl|Zmays_AC206637.3_FGT002,333
1946,lcl|Zmays_AC206641.3_FGT001,255
1947,lcl|Zmays_AC206641.3_FGT003,216
1948,lcl|Zmays_AC206644.4_FGT003,321
1949,lcl|Zmays_AC206647.3_FGT003,276
1950,lcl|Zmays_AC206648.3_FGT001,300
1951,lcl|Zmays_AC206648.3_FGT003,312
1952,lcl|Zmays_AC206655.3_FGT002,303
1953,lcl|Zmays_AC206655.3_FGT005,264
1954,lcl|Zmays_AC206658.4_FGT004,354
1955,lcl|Zmays_AC206695.3_FGT004,261
1956,lcl|Zmays_AC206758.3_FGT004,237
1957,lcl|Zmays_AC206760.3_FGT007,246
1958,lcl|Zmays_AC206765.3_FGT003,240
1959,lcl|Zmays_AC206776.2_FGT001,333
1960,lcl|Zmays_AC206778.3_FGT002,240
1961,lcl|Zmays_AC206781.3_FGT002,237
1962,lcl|Zmays_AC206785.3_FGT005,213
1963,lcl|Zmays_AC206827.2_FGT009,282
1964,lcl|Zmays_AC206840.3_FGT002,321
1965,lcl|Zmays_AC206841.3_FGT005,330
1966,lcl|Zmays_AC206842.3_FGT008,204
1967,lcl|Zmays_AC206845.3_FGT005,336
1968,lcl|Zmays_AC206846.3_FGT004,282
1969,lcl|Zmays_AC206858.3_FGT001,255
1970,lcl|Zmays_AC206862.3_FGT009,339
1971,lcl|Zmays_AC206901.3_FGT002,279
1972,lcl|Zmays_AC206905.3_FGT005,231
1973,lcl|Zmays_AC206944.3_FGT002,216
1974,lcl|Zmays_AC206951.3_FGT004,327
1975,lcl|Zmays_AC206953.3_FGT002,219
1976,lcl|Zmays_AC206975.2_FGT003,231
1977,lcl|Zmays_AC206985.3_FGT009,348
1978,lcl|Zmays_AC206996.3_FGT002,282
1979,lcl|Zmays_AC206999.1_FGT007,246
1980,lcl|Zmays_AC207003.2_FGT003,291
1981,lcl|Zmays_AC207008.3_FGT005,246
1982,lcl|Zmays_AC207011.3_FGT001,339
1983,lcl|Zmays_AC207065.4_FGT004,222
1984,lcl|Zmays_AC207114.3_FGT003,312
1985,lcl|Zmays_AC207120.3_FGT004,240
1986,lcl|Zmays_AC207189.4_FGT002,276
1987,lcl|Zmays_AC207203.3_FGT003,315
1988,lcl|Zmays_AC207204.3_FGT005,282
1989,lcl|Zmays_AC207223.3_FGT003,285
1990,lcl|Zmays_AC207223.3_FGT004,255
1991,lcl|Zmays_AC207223.3_FGT005,258
1992,lcl|Zmays_AC207225.3_FGT001,345
1993,lcl|Zmays_AC207243.3_FGT001,237
1994,lcl|Zmays_AC207244.3_FGT003,213
1995,lcl|Zmays_AC207246.3_FGT006,297
1996,lcl|Zmays_AC207275.4_FGT002,327
1997,lcl|Zmays_AC207277.3_FGT006,282
1998,lcl|Zmays_AC207277.3_FGT007,246
1999,lcl|Zmays_AC207307.2_FGT002,342
2000,lcl|Zmays_AC207314.3_FGT001,312
2001,lcl|Zmays_AC207314.3_FGT002,309
2002,lcl|Zmays_AC207320.3_FGT009,231
2003,lcl|Zmays_AC207328.3_FGT002,306
2004,lcl|Zmays_AC207343.3_FGT007,318
2005,lcl|Zmays_AC207344.3_FGT005,291
2006,lcl|Zmays_AC207349.3_FGT002,324
2007,lcl|Zmays_AC207352.3_FGT012,282
2008,lcl|Zmays_AC207353.3_FGT001,255
2009,lcl|Zmays_AC207387.3_FGT005,282
2010,lcl|Zmays_AC207389.3_FGT004,294
2011,lcl|Zmays_AC207389.3_FGT006,318
2012,lcl|Zmays_AC207395.3_FGT003,276
2013,lcl|Zmays_AC207396.3_FGT001,246
2014,lcl|Zmays_AC207396.3_FGT002,288
2015,lcl|Zmays_AC207396.3_FGT003,246
2016,lcl|Zmays_AC207396.3_FGT004,246
2017,lcl|Zmays_AC207397.3_FGT002,255
2018,lcl|Zmays_AC207418.3_FGT009,270
2019,lcl|Zmays_AC207426.4_FGT001,285
2020,lcl|Zmays_AC207455.3_FGT005,255
2021,lcl|Zmays_AC207472.3_FGT001,321
2022,lcl|Zmays_AC207476.3_FGT007,210
2023,lcl|Zmays_AC207537.3_FGT003,282
2024,lcl|Zmays_AC207549.3_FGT003,276
2025,lcl|Zmays_AC207552.3_FGT002,342
2026,lcl|Zmays_AC207560.3_FGT004,276
2027,lcl|Zmays_AC207562.3_FGT001,1370
2028,lcl|Zmays_AC207572.2_FGT001,291
2029,lcl|Zmays_AC207618.3_FGT005,291
2030,lcl|Zmays_AC207618.3_FGT007,288
2031,lcl|Zmays_AC207634.3_FGT005,237
2032,lcl|Zmays_AC207638.3_FGT005,288
2033,lcl|Zmays_AC207641.3_FGT004,291
2034,lcl|Zmays_AC207644.3_FGT006,204
2035,lcl|Zmays_AC207647.3_FGT003,213
2036,lcl|Zmays_AC207647.3_FGT004,294
2037,lcl|Zmays_AC207664.3_FGT001,261
2038,lcl|Zmays_AC207673.3_FGT001,243
2039,lcl|Zmays_AC207675.3_FGT006,261
2040,lcl|Zmays_AC207680.2_FGT001,252
2041,lcl|Zmays_AC207683.3_FGT001,240
2042,lcl|Zmays_AC207685.3_FGT004,252
2043,lcl|Zmays_AC207686.3_FGT004,228
2044,lcl|Zmays_AC207724.3_FGT001,360
2045,lcl|Zmays_AC207724.3_FGT002,360
2046,lcl|Zmays_AC207726.3_FGT002,261
2047,lcl|Zmays_AC207728.2_FGT002,324
2048,lcl|Zmays_AC207732.3_FGT003,294
2049,lcl|Zmays_AC207736.3_FGT002,348
2050,lcl|Zmays_AC207738.3_FGT009,288
2051,lcl|Zmays_AC207786.3_FGT005,285
2052,lcl|Zmays_AC207793.3_FGT002,1151
2053,lcl|Zmays_AC207798.2_FGT006,306
2054,lcl|Zmays_AC207817.3_FGT001,297
2055,lcl|Zmays_AC207874.3_FGT001,279
2056,lcl|Zmays_AC207876.3_FGT004,258
2057,lcl|Zmays_AC207878.3_FGT001,228
2058,lcl|Zmays_AC207879.3_FGT002,282
2059,lcl|Zmays_AC207880.3_FGT005,261
2060,lcl|Zmays_AC207882.3_FGT002,231
2061,lcl|Zmays_AC207886.3_FGT002,291
2062,lcl|Zmays_AC208029.3_FGT004,339
2063,lcl|Zmays_AC208042.3_FGT003,345
2064,lcl|Zmays_AC208045.2_FGT002,300
2065,lcl|Zmays_AC208075.3_FGT005,201
2066,lcl|Zmays_AC208077.3_FGT004,279
2067,lcl|Zmays_AC208077.3_FGT005,354
2068,lcl|Zmays_AC208113.3_FGT009,213
2069,lcl|Zmays_AC208121.2_FGT003,276
2070,lcl|Zmays_AC208121.2_FGT004,276
2071,lcl|Zmays_AC208121.2_FGT005,276
2072,lcl|Zmays_AC208126.3_FGT001,306
2073,lcl|Zmays_AC208217.3_FGT001,228
2074,lcl|Zmays_AC208217.3_FGT003,201
2075,lcl|Zmays_AC208221.3_FGT001,210
2076,lcl|Zmays_AC208233.3_FGT002,360
2077,lcl|Zmays_AC208308.3_FGT005,318
2078,lcl|Zmays_AC208309.3_FGT002,279
2079,lcl|Zmays_AC208310.3_FGT004,303
2080,lcl|Zmays_AC208337.2_FGT004,237
2081,lcl|Zmays_AC208337.2_FGT006,252
2082,lcl|Zmays_AC208338.3_FGT001,219
2083,lcl|Zmays_AC208355.3_FGT002,339
2084,lcl|Zmays_AC208359.3_FGT002,660
2085,lcl|Zmays_AC208406.3_FGT003,330
2086,lcl|Zmays_AC208406.3_FGT004,267
2087,lcl|Zmays_AC208410.3_FGT003,294
2088,lcl|Zmays_AC208420.3_FGT001,231
2089,lcl|Zmays_AC208433.4_FGT015,273
2090,lcl|Zmays_AC208436.3_FGT001,231
2091,lcl|Zmays_AC208436.3_FGT005,207
2092,lcl|Zmays_AC208439.3_FGT002,360
2093,lcl|Zmays_AC208442.2_FGT003,291
2094,lcl|Zmays_AC208445.3_FGT001,246
2095,lcl|Zmays_AC208445.3_FGT002,243
2096,lcl|Zmays_AC208445.3_FGT006,246
2097,lcl|Zmays_AC208458.3_FGT006,264
2098,lcl|Zmays_AC208458.3_FGT009,330
2099,lcl|Zmays_AC208463.3_FGT004,339
2100,lcl|Zmays_AC208468.3_FGT003,282
2101,lcl|Zmays_AC208513.3_FGT008,336
2102,lcl|Zmays_AC208515.3_FGT003,219
2103,lcl|Zmays_AC208517.3_FGT003,312
2104,lcl|Zmays_AC208518.3_FGT002,255
2105,lcl|Zmays_AC208519.3_FGT003,285
2106,lcl|Zmays_AC208525.3_FGT010,315
2107,lcl|Zmays_AC208529.2_FGT003,261
2108,lcl|Zmays_AC208559.3_FGT002,351
2109,lcl|Zmays_AC208569.3_FGT005,261
2110,lcl|Zmays_AC208605.2_FGT002,273
2111,lcl|Zmays_AC208605.2_FGT006,240
2112,lcl|Zmays_AC208608.3_FGT001,279
2113,lcl|Zmays_AC208614.3_FGT001,204
2114,lcl|Zmays_AC208623.3_FGT001,336
2115,lcl|Zmays_AC208625.3_FGT004,309
2116,lcl|Zmays_AC208641.3_FGT003,345
2117,lcl|Zmays_AC208647.3_FGT001,246
2118,lcl|Zmays_AC208652.3_FGT010,336
2119,lcl|Zmays_AC208652.3_FGT011,300
2120,lcl|Zmays_AC208665.3_FGT004,255
2121,lcl|Zmays_AC208666.2_FGT008,252
2122,lcl|Zmays_AC208676.2_FGT004,213
2123,lcl|Zmays_AC208677.3_FGT010,339
2124,lcl|Zmays_AC208690.3_FGT001,249
2125,lcl|Zmays_AC208702.3_FGT007,228
2126,lcl|Zmays_AC208713.3_FGT001,282
2127,lcl|Zmays_AC208791.3_FGT002,264
2128,lcl|Zmays_AC208797.3_FGT004,285
2129,lcl|Zmays_AC208797.3_FGT006,318
2130,lcl|Zmays_AC208800.3_FGT001,357
2131,lcl|Zmays_AC208825.3_FGT007,255
2132,lcl|Zmays_AC208826.3_FGT005,360
2133,lcl|Zmays_AC208827.3_FGT004,309
2134,lcl|Zmays_AC208832.3_FGT006,240
2135,lcl|Zmays_AC208833.3_FGT006,375
2136,lcl|Zmays_AC208834.3_FGT004,264
2137,lcl|Zmays_AC208837.3_FGT003,279
2138,lcl|Zmays_AC208842.3_FGT002,231
2139,lcl|Zmays_AC208843.3_FGT002,318
2140,lcl|Zmays_AC208849.4_FGT003,261
2141,lcl|Zmays_AC208855.3_FGT002,243
2142,lcl|Zmays_AC208859.3_FGT001,318
2143,lcl|Zmays_AC208890.3_FGT004,348
2144,lcl|Zmays_AC208890.3_FGT005,252
2145,lcl|Zmays_AC208900.3_FGT004,243
2146,lcl|Zmays_AC208905.3_FGT004,276
2147,lcl|Zmays_AC208924.2_FGT003,357
2148,lcl|Zmays_AC208928.3_FGT001,309
2149,lcl|Zmays_AC208971.3_FGT002,348
2150,lcl|Zmays_AC208974.3_FGT003,252
2151,lcl|Zmays_AC208975.3_FGT001,312
2152,lcl|Zmays_AC208975.3_FGT002,312
2153,lcl|Zmays_AC208975.3_FGT006,345
2154,lcl|Zmays_AC208985.3_FGT006,204
2155,lcl|Zmays_AC209015.3_FGT009,270
2156,lcl|Zmays_AC209016.3_FGT004,225
2157,lcl|Zmays_AC209019.3_FGT008,231
2158,lcl|Zmays_AC209028.3_FGT004,225
2159,lcl|Zmays_AC209052.3_FGT002,315
2160,lcl|Zmays_AC209067.2_FGT001,360
2161,lcl|Zmays_AC209072.3_FGT001,336
2162,lcl|Zmays_AC209072.3_FGT011,279
2163,lcl|Zmays_AC209073.3_FGT001,222
2164,lcl|Zmays_AC209083.3_FGT002,285
2165,lcl|Zmays_AC209084.3_FGT004,324
2166,lcl|Zmays_AC209159.3_FGT001,213
2167,lcl|Zmays_AC209164.3_FGT001,240
2168,lcl|Zmays_AC209166.4_FGT004,270
2169,lcl|Zmays_AC209168.3_FGT005,306
2170,lcl|Zmays_AC209169.3_FGT004,273
2171,lcl|Zmays_AC209206.3_FGT009,300
2172,lcl|Zmays_AC209206.3_FGT013,288
2173,lcl|Zmays_AC209212.3_FGT001,258
2174,lcl|Zmays_AC209213.4_FGT003,321
2175,lcl|Zmays_AC209242.3_FGT001,285
2176,lcl|Zmays_AC209246.3_FGT001,282
2177,lcl|Zmays_AC209247.4_FGT002,240
2178,lcl|Zmays_AC209257.4_FGT004,291
2179,lcl|Zmays_AC209259.3_FGT004,291
2180,lcl|Zmays_AC209325.2_FGT001,216
2181,lcl|Zmays_AC209325.2_FGT006,360
2182,lcl|Zmays_AC209328.3_FGT001,300
2183,lcl|Zmays_AC209332.3_FGT003,351
2184,lcl|Zmays_AC209356.4_FGT001,267
2185,lcl|Zmays_AC209358.3_FGT002,240
2186,lcl|Zmays_AC209368.3_FGT002,351
2187,lcl|Zmays_AC209375.3_FGT001,240
2188,lcl|Zmays_AC209376.3_FGT006,294
2189,lcl|Zmays_AC209380.3_FGT002,327
2190,lcl|Zmays_AC209385.3_FGT001,255
2191,lcl|Zmays_AC209425.4_FGT002,309
2192,lcl|Zmays_AC209430.2_FGT015,342
2193,lcl|Zmays_AC209433.3_FGT003,246
2194,lcl|Zmays_AC209438.4_FGT002,267
2195,lcl|Zmays_AC209439.3_FGT007,291
2196,lcl|Zmays_AC209440.3_FGT003,273
2197,lcl|Zmays_AC209445.3_FGT001,360
2198,lcl|Zmays_AC209467.3_FGT002,333
2199,lcl|Zmays_AC209624.2_FGT002,231
2200,lcl|Zmays_AC209626.2_FGT001,204
2201,lcl|Zmays_AC209640.2_FGT006,270
2202,lcl|Zmays_AC209642.1_FGT007,279
2203,lcl|Zmays_AC209644.2_FGT003,351
2204,lcl|Zmays_AC209647.2_FGT002,297
2205,lcl|Zmays_AC209675.3_FGT001,255
2206,lcl|Zmays_AC209678.3_FGT005,285
2207,lcl|Zmays_AC209684.4_FGT001,216
2208,lcl|Zmays_AC209688.3_FGT002,321
2209,lcl|Zmays_AC209690.3_FGT002,276
2210,lcl|Zmays_AC209694.4_FGT002,315
2211,lcl|Zmays_AC209712.3_FGT002,273
2212,lcl|Zmays_AC209716.4_FGT004,318
2213,lcl|Zmays_AC209718.1_FGT003,324
2214,lcl|Zmays_AC209725.3_FGT005,249
2215,lcl|Zmays_AC209734.3_FGT004,276
2216,lcl|Zmays_AC209737.3_FGT016,270
2217,lcl|Zmays_AC209739.3_FGT005,321
2218,lcl|Zmays_AC209747.3_FGT003,216
2219,lcl|Zmays_AC209759.2_FGT008,234
2220,lcl|Zmays_AC209760.3_FGT004,315
2221,lcl|Zmays_AC209762.3_FGT004,276
2222,lcl|Zmays_AC209765.3_FGT001,246
2223,lcl|Zmays_AC209765.3_FGT002,246
2224,lcl|Zmays_AC209774.3_FGT001,231
2225,lcl|Zmays_AC209778.3_FGT004,243
2226,lcl|Zmays_AC209784.3_FGT002,291
2227,lcl|Zmays_AC209787.3_FGT006,228
2228,lcl|Zmays_AC209791.3_FGT003,261
2229,lcl|Zmays_AC209793.3_FGT003,360
2230,lcl|Zmays_AC209803.4_FGT002,276
2231,lcl|Zmays_AC209803.4_FGT003,276
2232,lcl|Zmays_AC209804.4_FGT007,297
2233,lcl|Zmays_AC209811.3_FGT001,327
2234,lcl|Zmays_AC209819.3_FGT004,207
2235,lcl|Zmays_AC209828.3_FGT004,297
2236,lcl|Zmays_AC209832.3_FGT003,300
2237,lcl|Zmays_AC209841.3_FGT006,267
2238,lcl|Zmays_AC209841.3_FGT007,201
2239,lcl|Zmays_AC209841.3_FGT008,291
2240,lcl|Zmays_AC209845.4_FGT005,291
2241,lcl|Zmays_AC209852.3_FGT001,303
2242,lcl|Zmays_AC209856.3_FGT007,294
2243,lcl|Zmays_AC209868.3_FGT004,225
2244,lcl|Zmays_AC209883.3_FGT004,258
2245,lcl|Zmays_AC209904.3_FGT002,345
2246,lcl|Zmays_AC209907.1_FGT002,207
2247,lcl|Zmays_AC209912.3_FGT001,270
2248,lcl|Zmays_AC209913.4_FGT002,234
2249,lcl|Zmays_AC209918.3_FGT001,201
2250,lcl|Zmays_AC209935.4_FGT006,246
2251,lcl|Zmays_AC209939.4_FGT011,264
2252,lcl|Zmays_AC209944.5_FGT011,255
2253,lcl|Zmays_AC209944.5_FGT013,336
2254,lcl|Zmays_AC209953.3_FGT003,333
2255,lcl|Zmays_AC209962.3_FGT004,321
2256,lcl|Zmays_AC209964.3_FGT002,333
2257,lcl|Zmays_AC209971.4_FGT003,204
2258,lcl|Zmays_AC209971.4_FGT010,297
2259,lcl|Zmays_AC209981.3_FGT015,339
2260,lcl|Zmays_AC209981.3_FGT016,339
2261,lcl|Zmays_AC209988.4_FGT001,237
2262,lcl|Zmays_AC209989.3_FGT001,234
2263,lcl|Zmays_AC210001.3_FGT001,297
2264,lcl|Zmays_AC210003.2_FGT015,207
2265,lcl|Zmays_AC210009.3_FGT008,330
2266,lcl|Zmays_AC210011.3_FGT002,324
2267,lcl|Zmays_AC210013.4_FGT016,252
2268,lcl|Zmays_AC210019.3_FGT002,306
2269,lcl|Zmays_AC210021.3_FGT002,258
2270,lcl|Zmays_AC210022.3_FGT020,291
2271,lcl|Zmays_AC210047.3_FGT006,318
2272,lcl|Zmays_AC210050.3_FGT002,204
2273,lcl|Zmays_AC210050.3_FGT004,273
2274,lcl|Zmays_AC210058.3_FGT002,207
2275,lcl|Zmays_AC210061.3_FGT007,246
2276,lcl|Zmays_AC210071.1_FGT001,348
2277,lcl|Zmays_AC210077.3_FGT005,342
2278,lcl|Zmays_AC210078.3_FGT002,234
2279,lcl|Zmays_AC210085.3_FGT001,342
2280,lcl|Zmays_AC210089.3_FGT001,288
2281,lcl|Zmays_AC210093.3_FGT001,213
2282,lcl|Zmays_AC210096.3_FGT002,264
2283,lcl|Zmays_AC210102.3_FGT004,716
2284,lcl|Zmays_AC210103.3_FGT006,225
2285,lcl|Zmays_AC210114.3_FGT005,210
2286,lcl|Zmays_AC210142.3_FGT005,303
2287,lcl|Zmays_AC210154.3_FGT005,309
2288,lcl|Zmays_AC210162.3_FGT002,219
2289,lcl|Zmays_AC210163.3_FGT005,345
2290,lcl|Zmays_AC210169.3_FGT003,222
2291,lcl|Zmays_AC210170.5_FGT008,309
2292,lcl|Zmays_AC210171.3_FGT002,294
2293,lcl|Zmays_AC210173.4_FGT001,330
2294,lcl|Zmays_AC210175.3_FGT008,354
2295,lcl|Zmays_AC210191.2_FGT010,258
2296,lcl|Zmays_AC210192.2_FGT006,288
2297,lcl|Zmays_AC210196.3_FGT010,252
2298,lcl|Zmays_AC210205.3_FGT009,294
2299,lcl|Zmays_AC210211.3_FGT003,270
2300,lcl|Zmays_AC210215.3_FGT004,225
2301,lcl|Zmays_AC210233.3_FGT001,288
2302,lcl|Zmays_AC210239.3_FGT007,276
2303,lcl|Zmays_AC210243.3_FGT001,360
2304,lcl|Zmays_AC210252.3_FGT003,321
2305,lcl|Zmays_AC210263.4_FGT006,231
2306,lcl|Zmays_AC210267.3_FGT014,318
2307,lcl|Zmays_AC210298.2_FGT002,249
2308,lcl|Zmays_AC210299.3_FGT001,225
2309,lcl|Zmays_AC210302.3_FGT009,297
2310,lcl|Zmays_AC210303.3_FGT001,399
2311,lcl|Zmays_AC210314.3_FGT006,845
2312,lcl|Zmays_AC210410.3_FGT003,315
2313,lcl|Zmays_AC210414.3_FGT001,507
2314,lcl|Zmays_AC210427.3_FGT003,249
2315,lcl|Zmays_AC210427.3_FGT009,234
2316,lcl|Zmays_AC210532.3_FGT002,285
2317,lcl|Zmays_AC210595.3_FGT005,276
2318,lcl|Zmays_AC210596.3_FGT005,345
2319,lcl|Zmays_AC210597.3_FGT001,354
2320,lcl|Zmays_AC210612.4_FGT007,345
2321,lcl|Zmays_AC210615.3_FGT002,345
2322,lcl|Zmays_AC210617.4_FGT001,276
2323,lcl|Zmays_AC210619.3_FGT004,309
2324,lcl|Zmays_AC210671.4_FGT002,336
2325,lcl|Zmays_AC210678.3_FGT004,219
2326,lcl|Zmays_AC210680.2_FGT002,309
2327,lcl|Zmays_AC210724.2_FGT001,519
2328,lcl|Zmays_AC210725.4_FGT011,264
2329,lcl|Zmays_AC210731.3_FGT002,282
2330,lcl|Zmays_AC210736.4_FGT004,615
2331,lcl|Zmays_AC210740.3_FGT004,201
2332,lcl|Zmays_AC210777.4_FGT004,360
2333,lcl|Zmays_AC210783.4_FGT002,360
2334,lcl|Zmays_AC210798.4_FGT002,225
2335,lcl|Zmays_AC210814.4_FGT008,345
2336,lcl|Zmays_AC210816.3_FGT006,264
2337,lcl|Zmays_AC210829.3_FGT007,240
2338,lcl|Zmays_AC210832.4_FGT003,288
2339,lcl|Zmays_AC210833.3_FGT002,354
2340,lcl|Zmays_AC210834.4_FGT005,234
2341,lcl|Zmays_AC210834.4_FGT006,228
2342,lcl|Zmays_AC210834.4_FGT009,231
2343,lcl|Zmays_AC210834.4_FGT011,228
2344,lcl|Zmays_AC210834.4_FGT012,234
2345,lcl|Zmays_AC210834.4_FGT013,228
2346,lcl|Zmays_AC210837.3_FGT003,264
2347,lcl|Zmays_AC210837.3_FGT004,264
2348,lcl|Zmays_AC210840.3_FGT005,282
2349,lcl|Zmays_AC210848.3_FGT001,318
2350,lcl|Zmays_AC210853.3_FGT002,267
2351,lcl|Zmays_AC210860.2_FGT001,312
2352,lcl|Zmays_AC210906.3_FGT001,210
2353,lcl|Zmays_AC210920.4_FGT008,240
2354,lcl|Zmays_AC210940.3_FGT005,249
2355,lcl|Zmays_AC210948.3_FGT002,339
2356,lcl|Zmays_AC210966.4_FGT002,207
2357,lcl|Zmays_AC210966.4_FGT003,225
2358,lcl|Zmays_AC210974.4_FGT003,234
2359,lcl|Zmays_AC210974.4_FGT004,237
2360,lcl|Zmays_AC211009.3_FGT005,306
2361,lcl|Zmays_AC211017.3_FGT005,273
2362,lcl|Zmays_AC211138.3_FGT002,213
2363,lcl|Zmays_AC211140.2_FGT010,240
2364,lcl|Zmays_AC211147.5_FGT003,231
2365,lcl|Zmays_AC211148.4_FGT008,354
2366,lcl|Zmays_AC211152.4_FGT004,318
2367,lcl|Zmays_AC211166.5_FGT001,339
2368,lcl|Zmays_AC211166.5_FGT006,225
2369,lcl|Zmays_AC211166.5_FGT007,339
2370,lcl|Zmays_AC211172.4_FGT001,345
2371,lcl|Zmays_AC211175.3_FGT006,204
2372,lcl|Zmays_AC211178.3_FGT007,294
2373,lcl|Zmays_AC211182.3_FGT002,303
2374,lcl|Zmays_AC211189.4_FGT002,639
2375,lcl|Zmays_AC211190.4_FGT001,207
2376,lcl|Zmays_AC211205.3_FGT003,336
2377,lcl|Zmays_AC211209.3_FGT001,231
2378,lcl|Zmays_AC211215.4_FGT005,282
2379,lcl|Zmays_AC211215.4_FGT007,258
2380,lcl|Zmays_AC211216.3_FGT007,276
2381,lcl|Zmays_AC211246.4_FGT004,357
2382,lcl|Zmays_AC211250.4_FGT001,330
2383,lcl|Zmays_AC211252.4_FGT003,249
2384,lcl|Zmays_AC211253.3_FGT005,228
2385,lcl|Zmays_AC211269.3_FGT006,210
2386,lcl|Zmays_AC211269.3_FGT007,216
2387,lcl|Zmays_AC211275.3_FGT006,255
2388,lcl|Zmays_AC211276.4_FGT004,387
2389,lcl|Zmays_AC211313.3_FGT003,306
2390,lcl|Zmays_AC211313.3_FGT008,309
2391,lcl|Zmays_AC211319.3_FGT002,240
2392,lcl|Zmays_AC211323.4_FGT003,261
2393,lcl|Zmays_AC211325.4_FGT003,324
2394,lcl|Zmays_AC211327.4_FGT004,321
2395,lcl|Zmays_AC211334.4_FGT003,351
2396,lcl|Zmays_AC211341.4_FGT002,207
2397,lcl|Zmays_AC211352.3_FGT005,327
2398,lcl|Zmays_AC211354.4_FGT001,348
2399,lcl|Zmays_AC211357.4_FGT003,267
2400,lcl|Zmays_AC211371.2_FGT005,231
2401,lcl|Zmays_AC211376.4_FGT003,309
2402,lcl|Zmays_AC211398.3_FGT002,261
2403,lcl|Zmays_AC211403.4_FGT004,228
2404,lcl|Zmays_AC211414.4_FGT004,234
2405,lcl|Zmays_AC211449.2_FGT001,234
2406,lcl|Zmays_AC211451.4_FGT001,282
2407,lcl|Zmays_AC211452.3_FGT002,267
2408,lcl|Zmays_AC211456.3_FGT006,291
2409,lcl|Zmays_AC211461.4_FGT003,357
2410,lcl|Zmays_AC211488.4_FGT003,360
2411,lcl|Zmays_AC211490.2_FGT012,279
2412,lcl|Zmays_AC211510.3_FGT001,315
2413,lcl|Zmays_AC211532.3_FGT007,291
2414,lcl|Zmays_AC211546.2_FGT004,306
2415,lcl|Zmays_AC211546.2_FGT007,222
2416,lcl|Zmays_AC211566.3_FGT002,315
2417,lcl|Zmays_AC211570.3_FGT001,321
2418,lcl|Zmays_AC211574.3_FGT002,201
2419,lcl|Zmays_AC211575.4_FGT004,237
2420,lcl|Zmays_AC211577.3_FGT002,312
2421,lcl|Zmays_AC211578.3_FGT002,216
2422,lcl|Zmays_AC211584.4_FGT004,240
2423,lcl|Zmays_AC211585.3_FGT004,360
2424,lcl|Zmays_AC211588.3_FGT002,357
2425,lcl|Zmays_AC211589.3_FGT003,294
2426,lcl|Zmays_AC211622.4_FGT002,246
2427,lcl|Zmays_AC211629.5_FGT001,312
2428,lcl|Zmays_AC211639.4_FGT009,222
2429,lcl|Zmays_AC211643.4_FGT002,282
2430,lcl|Zmays_AC211653.3_FGT003,225
2431,lcl|Zmays_AC211658.4_FGT001,345
2432,lcl|Zmays_AC211660.3_FGT001,228
2433,lcl|Zmays_AC211663.4_FGT003,306
2434,lcl|Zmays_AC211669.4_FGT006,201
2435,lcl|Zmays_AC211672.4_FGT003,270
2436,lcl|Zmays_AC211678.4_FGT001,309
2437,lcl|Zmays_AC211686.4_FGT007,267
2438,lcl|Zmays_AC211688.4_FGT005,309
2439,lcl|Zmays_AC211691.4_FGT004,294
2440,lcl|Zmays_AC211702.2_FGT003,240
2441,lcl|Zmays_AC211702.2_FGT004,294
2442,lcl|Zmays_AC211706.4_FGT001,318
2443,lcl|Zmays_AC211706.4_FGT003,207
2444,lcl|Zmays_AC211707.4_FGT001,279
2445,lcl|Zmays_AC211707.4_FGT003,297
2446,lcl|Zmays_AC211707.4_FGT005,276
2447,lcl|Zmays_AC211744.4_FGT002,234
2448,lcl|Zmays_AC211749.4_FGT007,297
2449,lcl|Zmays_AC211751.4_FGT002,294
2450,lcl|Zmays_AC211762.4_FGT002,297
2451,lcl|Zmays_AC211786.3_FGT003,276
2452,lcl|Zmays_AC211862.4_FGT007,357
2453,lcl|Zmays_AC211875.4_FGT003,333
2454,lcl|Zmays_AC211887.3_FGT006,315
2455,lcl|Zmays_AC211889.4_FGT005,243
2456,lcl|Zmays_AC211891.4_FGT002,513
2457,lcl|Zmays_AC211894.3_FGT012,237
2458,lcl|Zmays_AC211903.4_FGT004,273
2459,lcl|Zmays_AC211907.3_FGT006,315
2460,lcl|Zmays_AC211907.3_FGT007,315
2461,lcl|Zmays_AC211913.3_FGT001,318
2462,lcl|Zmays_AC211917.4_FGT003,288
2463,lcl|Zmays_AC211921.3_FGT002,249
2464,lcl|Zmays_AC211931.3_FGT001,288
2465,lcl|Zmays_AC211942.3_FGT006,294
2466,lcl|Zmays_AC211959.4_FGT004,333
2467,lcl|Zmays_AC211961.3_FGT010,336
2468,lcl|Zmays_AC211971.3_FGT007,264
2469,lcl|Zmays_AC211980.3_FGT008,303
2470,lcl|Zmays_AC211996.4_FGT002,303
2471,lcl|Zmays_AC211996.4_FGT006,204
2472,lcl|Zmays_AC211998.4_FGT004,240
2473,lcl|Zmays_AC212001.2_FGT009,354
2474,lcl|Zmays_AC212015.4_FGT006,243
2475,lcl|Zmays_AC212016.3_FGT005,345
2476,lcl|Zmays_AC212018.4_FGT005,201
2477,lcl|Zmays_AC212026.5_FGT003,207
2478,lcl|Zmays_AC212030.4_FGT002,360
