@relation relation name
@attribute Seq Name string
@attribute Width string
@attribute GC Content string
@attribute GC Ratio string
@data
'TAE_circ00502_Traes_2DL_52276893B|ta_iwgsc_2dl_v1_9872518(-):(13235-13128)(13235-13128)','216','48.1481','1.1667'
'TAE_circ00502_Traes_2DL_52276893B|ta_iwgsc_2dl_v1_9872518(-):(13235-13128)(13235-13128)','216','48.1481','1.1667'
'TAE_circ00502_Traes_2DL_52276893B|ta_iwgsc_2dl_v1_9872518(-):(13186-13128)(13186-13128)(13235-13186)','168','47.619','1.1053'
'TAE_circ00502_Traes_2DL_52276893B|ta_iwgsc_2dl_v1_9872518(-):(13137-13128)(13137-13128)(13235-13137)','119','47.0588','1.1538'
'TAE_circ00502_Traes_2DL_52276893B|ta_iwgsc_2dl_v1_9872518(-):(13221-13128)(13221-13128)(13235-13221)','203','48.2759','1.1778'
'TAE_circ00503_Traes_2DL_EC8C5E66B|ta_iwgsc_2dl_v1_9875648(-):(615-507)(615-507)','218','44.9541','1.1304'
'TAE_circ00504_Traes_2DL_EC8C5E66B|ta_iwgsc_2dl_v1_9875648(-):(1569-1075)(1569-1075)(1588-1569)(1156-1075)(1588-1156)','1525','34.5574','0.9304'
'TAE_circ00503_Traes_2DL_EC8C5E66B|ta_iwgsc_2dl_v1_9875648(-):(615-507)(615-507)','218','44.9541','1.1304'
'TAE_circ00504_Traes_2DL_EC8C5E66B|ta_iwgsc_2dl_v1_9875648(-):(1569-1075)(1569-1075)(1588-1569)(1156-1075)(1588-1156)','1525','34.5574','0.9304'
'TAE_circ00503_Traes_2DL_EC8C5E66B|ta_iwgsc_2dl_v1_9875648(-):(615-507)(615-507)','218','44.9541','1.1304'
'TAE_circ00504_Traes_2DL_EC8C5E66B|ta_iwgsc_2dl_v1_9875648(-):(1569-1075)(1569-1075)(1588-1569)(1156-1075)(1588-1156)','1525','34.5574','0.9304'
'TAE_circ00503_Traes_2DL_EC8C5E66B|ta_iwgsc_2dl_v1_9875648(-):(615-507)(615-507)','218','44.9541','1.1304'
'TAE_circ00504_Traes_2DL_EC8C5E66B|ta_iwgsc_2dl_v1_9875648(-):(1156-1075)(1156-1075)(1588-1156)','597','35.5109','0.9813'
'TAE_circ00503_Traes_2DL_EC8C5E66B|ta_iwgsc_2dl_v1_9875648(-):(615-507)(615-507)','218','44.9541','1.1304'
'TAE_circ00505_Traes_2DL_217C5814F|ta_iwgsc_2dl_v1_9876072(+):(5394-5504)(5394-5504)','222','64.8649','0.4118'
'TAE_circ00505_Traes_2DL_217C5814F|ta_iwgsc_2dl_v1_9876072(+):(5394-5504)(5394-5504)','222','64.8649','0.4118'
'TAE_circ00506_Traes_2DL_93867FC79|ta_iwgsc_2dl_v1_9879146(-):(508-371)(508-371)','276','68.1159','0.8431'
'TAE_circ00507_Traes_2DL_93867FC79|ta_iwgsc_2dl_v1_9879146(-):(516-378)(516-378)','278','68.3453','0.7593'
'TAE_circ00508_Traes_2DL_033AD95A5|ta_iwgsc_2dl_v1_9881214(+):(12384-12527)(12384-12527)','288','47.2222','1.6154'
'TAE_circ00508_Traes_2DL_033AD95A5|ta_iwgsc_2dl_v1_9881214(+):(12384-12527)(12384-12527)','288','47.2222','1.6154'
'TAE_circ00508_Traes_2DL_033AD95A5|ta_iwgsc_2dl_v1_9881214(+):(12384-12527)(12384-12527)','288','47.2222','1.6154'
'TAE_circ00509_Traes_2DL_5408D9013|ta_iwgsc_2dl_v1_9882715(-):(9709-9593)(9709-9593)','234','42.735','1.7778'
'TAE_circ00509_Traes_2DL_5408D9013|ta_iwgsc_2dl_v1_9882715(-):(9709-9593)(9709-9593)','512','39.6484','2.0781'
'TAE_circ00511_Traes_2DL_E1E8E26E3|ta_iwgsc_2dl_v1_9886480(+):(3872-4027)(3872-4027)','312','64.1026','0.8519'
'TAE_circ00511_Traes_2DL_E1E8E26E3|ta_iwgsc_2dl_v1_9886480(+):(3872-4027)(3872-4027)','312','64.1026','0.8519'
'TAE_circ00512_Traes_2DL_D4AB94C53|ta_iwgsc_2dl_v1_9889982(+):(4756-4839)(4756-4839)(4839-8952)(4771-8912)(8912-8952)','8465','42.0437','0.9609'
'TAE_circ00513_Traes_2DL_355E90C65|ta_iwgsc_2dl_v1_9891739(-):(4261-4142)(4261-4142)','240','55.8333','0.8611'
'TAE_circ00513_Traes_2DL_355E90C65|ta_iwgsc_2dl_v1_9891739(-):(4261-4142)(4261-4142)','240','55.8333','0.8611'
'TAE_circ00514_Traes_2DL_FA722FDAA|ta_iwgsc_2dl_v1_9893042(+):(101-702)(101-702)(702-884)(547-794)(794-884)','1726','41.3094','1.4757'
'TAE_circ00514_Traes_2DL_FA722FDAA|ta_iwgsc_2dl_v1_9893042(+):(425-702)(425-702)(702-884)(547-794)(794-884)','1078','42.9499','1.6307'
'TAE_circ00515_Traes_2DL_20DA8D2D5|ta_iwgsc_2dl_v1_9893138(+):(4154-4308)(4154-4308)','310','49.6774','1.0811'
'TAE_circ00516_Traes_2DL_20DA8D2D5|ta_iwgsc_2dl_v1_9893138(+):(4157-4268)(4157-4268)','224','50.8929','1.0357'
'TAE_circ00517_Traes_2DL_B574C3BD1|ta_iwgsc_2dl_v1_9904018(+):(486-523)(486-523)(523-1109)(491-1011)(1011-1109)','1283','42.6345','1.0335'
'TAE_circ00517_Traes_2DL_B574C3BD1|ta_iwgsc_2dl_v1_9904018(+):(486-523)(486-523)(523-1109)(491-1011)(1011-1109)','1283','42.6345','1.0335'
'TAE_circ00517_Traes_2DL_B574C3BD1|ta_iwgsc_2dl_v1_9904018(+):(486-523)(486-523)(523-1109)(491-1011)(1011-1109)','1283','42.6345','1.0335'
'TAE_circ00518_Traes_2DL_63B4458BF|ta_iwgsc_2dl_v1_9904674(+):(5873-5974)(5873-5974)','204','43.1373','0.2941'
'TAE_circ00519_Traes_2DL_63B4458BF|ta_iwgsc_2dl_v1_9904674(+):(5881-6216)(5881-6216)','672','44.6429','0.4851'
'TAE_circ00518_Traes_2DL_63B4458BF|ta_iwgsc_2dl_v1_9904674(+):(5136-5966)(5136-5966)(5966-5974)','1671','46.4393','0.7399'
'TAE_circ00519_Traes_2DL_63B4458BF|ta_iwgsc_2dl_v1_9904674(+):(5136-5966)(5136-5966)(5966-6216)(5881-6105)(6105-6216)','2250','46.0','0.6802'
'TAE_circ00518_Traes_2DL_63B4458BF|ta_iwgsc_2dl_v1_9904674(+):(5873-5974)(5873-5974)','204','43.1373','0.2941'
'TAE_circ00519_Traes_2DL_63B4458BF|ta_iwgsc_2dl_v1_9904674(+):(5881-6216)(5881-6216)','672','44.6429','0.4851'
'TAE_circ00518_Traes_2DL_63B4458BF|ta_iwgsc_2dl_v1_9904674(+):(5873-5974)(5873-5974)','204','43.1373','0.2941'
'TAE_circ00519_Traes_2DL_63B4458BF|ta_iwgsc_2dl_v1_9904674(+):(5881-6216)(5881-6216)','672','44.6429','0.4851'
'TAE_circ00518_Traes_2DL_63B4458BF|ta_iwgsc_2dl_v1_9904674(+):(5873-5974)(5873-5974)','204','43.1373','0.2941'
'TAE_circ00519_Traes_2DL_63B4458BF|ta_iwgsc_2dl_v1_9904674(+):(5881-6216)(5881-6216)','672','44.6429','0.4851'
'TAE_circ00518_Traes_2DL_63B4458BF|ta_iwgsc_2dl_v1_9904674(+):(5873-5974)(5873-5974)','204','43.1373','0.2941'
'TAE_circ00519_Traes_2DL_63B4458BF|ta_iwgsc_2dl_v1_9904674(+):(5881-6216)(5881-6216)','672','44.6429','0.4851'
'TAE_circ00518_Traes_2DL_63B4458BF|ta_iwgsc_2dl_v1_9904674(+):(5873-5974)(5873-5974)','204','43.1373','0.2941'
'TAE_circ00519_Traes_2DL_63B4458BF|ta_iwgsc_2dl_v1_9904674(+):(5136-6188)(5136-6188)(6188-6216)','3977','45.5368','0.7696'
'TAE_circ00521_Traes_2DL_889B81FCA|ta_iwgsc_2dl_v1_9908893(-):(1344-1229)(1344-1229)','232','45.6897','3.4167'
'TAE_circ00523_Traes_2DL_ACE701219|ta_iwgsc_2dl_v1_9909328(-):(2798-2683)(2798-2683)','232','29.3103','1.0'
'TAE_circ00523_Traes_2DL_ACE701219|ta_iwgsc_2dl_v1_9909328(-):(2798-2683)(2798-2683)','232','29.3103','1.0'
'TAE_circ00523_Traes_2DL_ACE701219|ta_iwgsc_2dl_v1_9909328(-):(2798-2683)(2798-2683)','232','29.3103','1.0'
'TAE_circ00523_Traes_2DL_ACE701219|ta_iwgsc_2dl_v1_9909328(-):(2798-2683)(2798-2683)','232','29.3103','1.0'
'TAE_circ00523_Traes_2DL_ACE701219|ta_iwgsc_2dl_v1_9909328(-):(2798-2683)(2798-2683)','232','29.3103','1.0'
'TAE_circ00523_Traes_2DL_ACE701219|ta_iwgsc_2dl_v1_9909328(-):(2798-2683)(2798-2683)','232','29.3103','1.0'
'TAE_circ00523_Traes_2DL_ACE701219|ta_iwgsc_2dl_v1_9909328(-):(2798-2683)(2798-2683)','232','29.3103','1.0'
'TAE_circ00523_Traes_2DL_ACE701219|ta_iwgsc_2dl_v1_9909328(-):(2798-2683)(2798-2683)','232','29.3103','1.0'
'TAE_circ00523_Traes_2DL_ACE701219|ta_iwgsc_2dl_v1_9909328(-):(2798-2683)(2798-2683)','232','29.3103','1.0'
'TAE_circ00524_Traes_2DL_C795EACF1|ta_iwgsc_2dl_v1_9909412(-):(3982-3741)(3982-3741)(4017-3982)(3801-3742)','580','42.7586','1.2752'
'TAE_circ00525_Traes_2DL_3EAC01C8F|ta_iwgsc_2dl_v1_9909583(-):(7081-6975)(7081-6975)','214','46.729','1.381'
'TAE_circ00526_Traes_2DL_3EAC01C8F|ta_iwgsc_2dl_v1_9909583(-):(7987-7831)(7987-7831)','314','43.949','1.1562'
'TAE_circ00527_Traes_2DL_3EAC01C8F|ta_iwgsc_2dl_v1_9909583(-):(9391-9259)(9391-9259)(9444-9391)(9306-9194)(9444-9306)','572','39.8601','1.0727'
'TAE_circ00527_Traes_2DL_3EAC01C8F|ta_iwgsc_2dl_v1_9909583(-):(9391-9259)(9391-9259)(9444-9391)(9306-9184)(9444-9306)','582','39.5189','1.0909'
'TAE_circ00525_Traes_2DL_3EAC01C8F|ta_iwgsc_2dl_v1_9909583(-):(7081-6975)(7081-6975)','214','46.729','1.381'
'TAE_circ00526_Traes_2DL_3EAC01C8F|ta_iwgsc_2dl_v1_9909583(-):(7987-7831)(7987-7831)','314','43.949','1.1562'
'TAE_circ00527_Traes_2DL_3EAC01C8F|ta_iwgsc_2dl_v1_9909583(-):(9391-9259)(9391-9259)(9444-9391)(9306-9194)(9444-9306)','572','39.8601','1.0727'
'TAE_circ00525_Traes_2DL_3EAC01C8F|ta_iwgsc_2dl_v1_9909583(-):(7081-6975)(7081-6975)','214','46.729','1.381'
'TAE_circ00526_Traes_2DL_3EAC01C8F|ta_iwgsc_2dl_v1_9909583(-):(7987-7831)(7987-7831)','314','43.949','1.1562'
'TAE_circ00527_Traes_2DL_3EAC01C8F|ta_iwgsc_2dl_v1_9909583(-):(9391-9259)(9391-9259)(9444-9391)(9306-9194)(9444-9306)','572','39.8601','1.0727'
'TAE_circ00525_Traes_2DL_3EAC01C8F|ta_iwgsc_2dl_v1_9909583(-):(7081-6975)(7081-6975)','214','46.729','1.381'
'TAE_circ00526_Traes_2DL_3EAC01C8F|ta_iwgsc_2dl_v1_9909583(-):(7987-7831)(7987-7831)','314','43.949','1.1562'
'TAE_circ00527_Traes_2DL_3EAC01C8F|ta_iwgsc_2dl_v1_9909583(-):(9391-9259)(9391-9259)(9444-9391)(9306-9194)(9444-9306)','572','39.8601','1.0727'
'TAE_circ00525_Traes_2DL_3EAC01C8F|ta_iwgsc_2dl_v1_9909583(-):(7081-6975)(7081-6975)','214','46.729','1.381'
'TAE_circ00526_Traes_2DL_3EAC01C8F|ta_iwgsc_2dl_v1_9909583(-):(7987-7831)(7987-7831)','314','43.949','1.1562'
'TAE_circ00525_Traes_2DL_3EAC01C8F|ta_iwgsc_2dl_v1_9909583(-):(7081-6975)(7081-6975)','214','46.729','1.381'
'TAE_circ00526_Traes_2DL_3EAC01C8F|ta_iwgsc_2dl_v1_9909583(-):(7987-7831)(7987-7831)','314','43.949','1.1562'
'TAE_circ00528_Traes_2DL_7BD6D9C1D|ta_iwgsc_2dl_v1_9909621(-):(3186-3050)(3186-3050)','274','48.9051','1.68'
'TAE_circ00528_Traes_2DL_7BD6D9C1D|ta_iwgsc_2dl_v1_9909621(-):(3186-3050)(3186-3050)','274','48.9051','1.68'
'TAE_circ00528_Traes_2DL_7BD6D9C1D|ta_iwgsc_2dl_v1_9909621(-):(3186-3050)(3186-3050)','274','48.9051','1.68'
'TAE_circ00528_Traes_2DL_7BD6D9C1D|ta_iwgsc_2dl_v1_9909621(-):(3186-3050)(3186-3050)','274','48.9051','1.68'
'TAE_circ00528_Traes_2DL_7BD6D9C1D|ta_iwgsc_2dl_v1_9909621(-):(3186-3050)(3186-3050)','274','48.9051','1.68'
'TAE_circ00528_Traes_2DL_7BD6D9C1D|ta_iwgsc_2dl_v1_9909621(-):(3186-3050)(3186-3050)','274','48.9051','1.68'
'TAE_circ00529_Traes_2DS_F7D244C5A|ta_iwgsc_2ds_v1_1033252(+):(143-353)(143-353)(353-532)(325-448)(448-532)','811','57.4599','0.879'
'TAE_circ00530_Traes_2DS_13B55EFDA|ta_iwgsc_2ds_v1_3140265(-):(176-74)(176-74)','206','58.2524','1.4'
'TAE_circ00531_Traes_2DS_AC89AEF36|ta_iwgsc_2ds_v1_5306935(-):(1051-866)(1051-866)','372','52.1505','1.0638'
'TAE_circ00531_Traes_2DS_AC89AEF36|ta_iwgsc_2ds_v1_5306935(-):(1051-866)(1051-866)','372','52.1505','1.0638'
'TAE_circ00531_Traes_2DS_AC89AEF36|ta_iwgsc_2ds_v1_5306935(-):(1051-866)(1051-866)','372','52.1505','1.0638'
'TAE_circ00532_Traes_2DS_5D09437DA|ta_iwgsc_2ds_v1_5317962(-):(6114-5954)(6114-5954)','322','37.8882','1.6522'
'TAE_circ00532_Traes_2DS_5D09437DA|ta_iwgsc_2ds_v1_5317962(-):(6114-5954)(6114-5954)','728','34.6154','1.6522'
'TAE_circ00532_Traes_2DS_5D09437DA|ta_iwgsc_2ds_v1_5317962(-):(6114-5954)(6114-5954)','322','37.8882','1.6522'
'TAE_circ00532_Traes_2DS_5D09437DA|ta_iwgsc_2ds_v1_5317962(-):(6114-5954)(6114-5954)','322','37.8882','1.6522'
'TAE_circ00537_Traes_2DS_7FA2B76541|ta_iwgsc_2ds_v1_5321076(-):(14485-14375)(14485-14375)','222','75.6757','1.4'
'TAE_circ00533_Traes_2DS_7FA2B76541|ta_iwgsc_2ds_v1_5321076(-):(14244-14130)(14244-14130)','230','47.8261','0.9643'
'TAE_circ00534_Traes_2DS_7FA2B76541|ta_iwgsc_2ds_v1_5321076(-):(14357-14217)(14357-14217)','282','58.156','1.2162'
'TAE_circ00535_Traes_2DS_7FA2B76541|ta_iwgsc_2ds_v1_5321076(-):(14354-14223)(14354-14223)','264','58.3333','1.2647'
'TAE_circ00536_Traes_2DS_7FA2B76541|ta_iwgsc_2ds_v1_5321076(-):(14375-14270)(14375-14270)','212','57.5472','0.9062'
'TAE_circ00537_Traes_2DS_7FA2B76541|ta_iwgsc_2ds_v1_5321076(-):(14485-14375)(14485-14375)','222','75.6757','1.4'
'TAE_circ00538_Traes_2DS_BBDBF0FC1|ta_iwgsc_2ds_v1_5324904(+):(648-4268)(648-4268)(4268-4403)','7378','47.4654','1.1276'
'TAE_circ00538_Traes_2DS_BBDBF0FC1|ta_iwgsc_2ds_v1_5324904(+):(3647-4174)(3647-4174)(648-4253)(4253-4403)','4813','49.2416','1.0881'
'TAE_circ00539_Traes_2DS_A8043C04C|ta_iwgsc_2ds_v1_5327613(-):(3256-2839)(3256-2839)(3299-3256)(2895-2537)(3299-2895)','1644','40.2068','1.0214'
'TAE_circ00539_Traes_2DS_A8043C04C|ta_iwgsc_2ds_v1_5327613(-):(3256-2839)(3256-2839)(3299-3256)(2895-2197)(3299-2895)','1984','40.7258','0.947'
'TAE_circ00539_Traes_2DS_A8043C04C|ta_iwgsc_2ds_v1_5327613(-):(3256-2839)(3256-2839)(3299-3256)(2895-2401)(3299-2895)','1780','40.5618','1.0'
'TAE_circ00539_Traes_2DS_A8043C04C|ta_iwgsc_2ds_v1_5327613(-):(3256-2839)(3256-2839)(3299-3256)(2895-2423)(3299-2895)','1758','40.5006','1.0'
'TAE_circ00539_Traes_2DS_A8043C04C|ta_iwgsc_2ds_v1_5327613(-):(3256-2839)(3256-2839)(3299-3256)(2895-2423)(3299-2895)','1758','40.5006','1.0'
'TAE_circ00540_Traes_2DS_5A62799DD|ta_iwgsc_2ds_v1_5330818(+):(185-367)(185-367)(367-1378)(251-1309)(1309-1378)','2507','45.3929','1.0616'
'TAE_circ00540_Traes_2DS_5A62799DD|ta_iwgsc_2ds_v1_5330818(+):(185-367)(185-367)(367-1378)(251-1309)(1309-1378)','2507','45.3929','1.0616'
'TAE_circ00541_Traes_2DS_3D954C125|ta_iwgsc_2ds_v1_5338136(+):(1525-1696)(1525-1696)','344','38.9535','0.8108'
'TAE_circ00543_Traes_2DS_FA532168A|ta_iwgsc_2ds_v1_5339156(-):(8726-8625)(8726-8625)','780','54.359','0.5455'
'TAE_circ00542_Traes_2DS_FA532168A|ta_iwgsc_2ds_v1_5339156(-):(5492-5391)(5492-5391)','492','56.9106','0.5281'
'TAE_circ00544_Traes_2DS_7A8332C11|ta_iwgsc_2ds_v1_5339747(+):(11323-12439)(11323-12439)(12439-12681)(12384-12531)(12531-12681)','2776','52.3775','0.8312'
'TAE_circ00545_Traes_2DS_7A8332C11|ta_iwgsc_2ds_v1_5339747(+):(12588-12716)(12588-12716)','258','67.4419','0.8511'
'TAE_circ00546_Traes_2DS_7A8332C11|ta_iwgsc_2ds_v1_5339747(+):(13013-13142)(13013-13142)','260','60.7692','0.7955'
'TAE_circ00545_Traes_2DS_7A8332C11|ta_iwgsc_2ds_v1_5339747(+):(12588-12716)(12588-12716)','258','67.4419','0.8511'
'TAE_circ00546_Traes_2DS_7A8332C11|ta_iwgsc_2ds_v1_5339747(+):(13013-13142)(13013-13142)','260','60.7692','0.7955'
'TAE_circ00544_Traes_2DS_7A8332C11|ta_iwgsc_2ds_v1_5339747(+):(12146-12439)(12146-12439)(12439-12681)(12384-12531)(12531-12681)','1130','64.2478','0.7452'
'TAE_circ00545_Traes_2DS_7A8332C11|ta_iwgsc_2ds_v1_5339747(+):(12588-12716)(12588-12716)','258','67.4419','0.8511'
'TAE_circ00546_Traes_2DS_7A8332C11|ta_iwgsc_2ds_v1_5339747(+):(13013-13142)(13013-13142)','260','60.7692','0.7955'
'TAE_circ00547_Traes_2DS_A32E0CCF5|ta_iwgsc_2ds_v1_5341346(-):(1294-1239)(1294-1239)(1352-1294)','171','52.0468','2.069'
'TAE_circ00548_Traes_2DS_A32E0CCF5|ta_iwgsc_2ds_v1_5341346(-):(1695-1546)(1695-1546)','300','60.6667','0.625'
'TAE_circ00549_Traes_2DS_D14ABD1DB|ta_iwgsc_2ds_v1_5341697(-):(2292-2151)(2292-2151)','284','44.3662','1.0323'
'TAE_circ00549_Traes_2DS_D14ABD1DB|ta_iwgsc_2ds_v1_5341697(-):(2292-2151)(2292-2151)','284','44.3662','1.0323'
'TAE_circ00549_Traes_2DS_D14ABD1DB|ta_iwgsc_2ds_v1_5341697(-):(2292-2151)(2292-2151)','284','44.3662','1.0323'
'TAE_circ00550_Traes_2DS_5814764C5|ta_iwgsc_2ds_v1_5347411(-):(2668-2565)(2668-2565)','208','53.8462','1.1538'
'TAE_circ00551_Traes_2DS_5814764C5|ta_iwgsc_2ds_v1_5347411(-):(2809-2664)(2809-2664)(2850-2809)(2720-2288)(2850-2720)','898','48.3296','1.0186'
'TAE_circ00552_Traes_2DS_5814764C5|ta_iwgsc_2ds_v1_5347411(-):(3299-3176)(3299-3176)','248','66.129','0.8636'
'TAE_circ00553_Traes_2DS_819A60F1E|ta_iwgsc_2ds_v1_5348893(-):(539-402)(539-402)(583-539)(452-396)(583-452)','510','40.0','0.9429'
'TAE_circ00554_Traes_2DS_2E5286F5D|ta_iwgsc_2ds_v1_5351674(-):(2017-1844)(2017-1844)','348','63.7931','0.48'
'TAE_circ00555_Traes_2DS_2E5286F5D|ta_iwgsc_2ds_v1_5351674(-):(2062-1922)(2062-1922)','282','62.4113','0.4667'
'TAE_circ00556_Traes_2DS_9D4521586|ta_iwgsc_2ds_v1_5357883(+):(15596-15710)(15596-15710)','230','51.3043','1.36'
'TAE_circ00556_Traes_2DS_9D4521586|ta_iwgsc_2ds_v1_5357883(+):(15596-15710)(15596-15710)','230','51.3043','1.36'
'TAE_circ00556_Traes_2DS_9D4521586|ta_iwgsc_2ds_v1_5357883(+):(15596-15710)(15596-15710)','230','51.3043','1.36'
'TAE_circ00556_Traes_2DS_9D4521586|ta_iwgsc_2ds_v1_5357883(+):(15596-15710)(15596-15710)','230','51.3043','1.36'
'TAE_circ00556_Traes_2DS_9D4521586|ta_iwgsc_2ds_v1_5357883(+):(15596-15710)(15596-15710)','230','51.3043','1.36'
'TAE_circ00556_Traes_2DS_9D4521586|ta_iwgsc_2ds_v1_5357883(+):(15596-15710)(15596-15710)','230','51.3043','1.36'
'TAE_circ00556_Traes_2DS_9D4521586|ta_iwgsc_2ds_v1_5357883(+):(15596-15710)(15596-15710)','230','51.3043','1.36'
'TAE_circ00556_Traes_2DS_9D4521586|ta_iwgsc_2ds_v1_5357883(+):(15596-15710)(15596-15710)','230','51.3043','1.36'
'TAE_circ00557_Traes_2DS_E85263CFA|ta_iwgsc_2ds_v1_5358323(-):(2961-2809)(2961-2809)','306','64.7059','0.8'
'TAE_circ00558_Traes_2DS_E85263CFA|ta_iwgsc_2ds_v1_5358323(-):(3068-2934)(3068-2934)','270','65.1852','0.6923'
'TAE_circ00557_Traes_2DS_E85263CFA|ta_iwgsc_2ds_v1_5358323(-):(2961-2809)(2961-2809)','306','64.7059','0.8'
'TAE_circ00558_Traes_2DS_E85263CFA|ta_iwgsc_2ds_v1_5358323(-):(3068-2934)(3068-2934)','270','65.1852','0.6923'
'TAE_circ00557_Traes_2DS_E85263CFA|ta_iwgsc_2ds_v1_5358323(-):(2961-2809)(2961-2809)','306','64.7059','0.8'
'TAE_circ00558_Traes_2DS_E85263CFA|ta_iwgsc_2ds_v1_5358323(-):(3068-2934)(3068-2934)','270','65.1852','0.6923'
'TAE_circ00557_Traes_2DS_E85263CFA|ta_iwgsc_2ds_v1_5358323(-):(2961-2809)(2961-2809)','306','64.7059','0.8'
'TAE_circ00558_Traes_2DS_E85263CFA|ta_iwgsc_2ds_v1_5358323(-):(3068-2934)(3068-2934)','270','65.1852','0.6923'
'TAE_circ00557_Traes_2DS_E85263CFA|ta_iwgsc_2ds_v1_5358323(-):(2961-2809)(2961-2809)','306','64.7059','0.8'
'TAE_circ00558_Traes_2DS_E85263CFA|ta_iwgsc_2ds_v1_5358323(-):(3068-2934)(3068-2934)','270','65.1852','0.6923'
'TAE_circ00557_Traes_2DS_E85263CFA|ta_iwgsc_2ds_v1_5358323(-):(2961-2809)(2961-2809)','306','64.7059','0.8'
'TAE_circ00558_Traes_2DS_E85263CFA|ta_iwgsc_2ds_v1_5358323(-):(3068-2934)(3068-2934)','270','65.1852','0.6923'
'TAE_circ00557_Traes_2DS_E85263CFA|ta_iwgsc_2ds_v1_5358323(-):(2961-2809)(2961-2809)','306','64.7059','0.8'
'TAE_circ00558_Traes_2DS_E85263CFA|ta_iwgsc_2ds_v1_5358323(-):(3068-2934)(3068-2934)','270','65.1852','0.6923'
'TAE_circ00559_Traes_2DS_69FBC78BC|ta_iwgsc_2ds_v1_5361488(+):(4069-4180)(4069-4180)','224','40.1786','1.6471'
'TAE_circ00559_Traes_2DS_69FBC78BC|ta_iwgsc_2ds_v1_5361488(+):(4069-4180)(4069-4180)','224','40.1786','1.6471'
'TAE_circ00559_Traes_2DS_69FBC78BC|ta_iwgsc_2ds_v1_5361488(+):(4069-4180)(4069-4180)','224','40.1786','1.6471'
'TAE_circ00559_Traes_2DS_69FBC78BC|ta_iwgsc_2ds_v1_5361488(+):(4069-4180)(4069-4180)','224','40.1786','1.6471'
'TAE_circ00559_Traes_2DS_69FBC78BC|ta_iwgsc_2ds_v1_5361488(+):(4069-4180)(4069-4180)','224','40.1786','1.6471'
'TAE_circ00559_Traes_2DS_69FBC78BC|ta_iwgsc_2ds_v1_5361488(+):(4069-4180)(4069-4180)','224','40.1786','1.6471'
'TAE_circ00559_Traes_2DS_69FBC78BC|ta_iwgsc_2ds_v1_5361488(+):(4069-4180)(4069-4180)','224','40.1786','1.6471'
'TAE_circ00559_Traes_2DS_69FBC78BC|ta_iwgsc_2ds_v1_5361488(+):(4069-4180)(4069-4180)','224','40.1786','1.6471'
'TAE_circ00559_Traes_2DS_69FBC78BC|ta_iwgsc_2ds_v1_5361488(+):(4069-4180)(4069-4180)','224','40.1786','1.6471'
'TAE_circ00560_Traes_2DS_3C3A2A12A|ta_iwgsc_2ds_v1_5369954(+):(23411-23562)(23411-23562)','304','41.4474','0.7027'
'TAE_circ00560_Traes_2DS_3C3A2A12A|ta_iwgsc_2ds_v1_5369954(+):(23411-23562)(23411-23562)','304','41.4474','0.7027'
'TAE_circ00561_Traes_2DS_3AC11B9D8|ta_iwgsc_2ds_v1_5381512(-):(2498-2368)(2498-2368)','262','51.145','1.4815'
'TAE_circ00562_Traes_2DS_310CE3417|ta_iwgsc_2ds_v1_5383257(-):(854-727)(854-727)(902-854)(770-701)(902-770)','508','38.7795','1.6622'
'TAE_circ00562_Traes_2DS_310CE3417|ta_iwgsc_2ds_v1_5383257(-):(854-727)(854-727)(902-854)(770-701)(902-770)','508','38.7795','1.6622'
'TAE_circ00562_Traes_2DS_310CE3417|ta_iwgsc_2ds_v1_5383257(-):(854-727)(854-727)(902-854)(770-701)(902-770)','1123','35.886','1.651'
'TAE_circ00562_Traes_2DS_310CE3417|ta_iwgsc_2ds_v1_5383257(-):(854-727)(854-727)(902-854)(770-701)(902-770)','508','38.7795','1.6622'
'TAE_circ00562_Traes_2DS_310CE3417|ta_iwgsc_2ds_v1_5383257(-):(854-727)(854-727)(902-854)(770-701)(902-770)','508','38.7795','1.6622'
'TAE_circ00562_Traes_2DS_310CE3417|ta_iwgsc_2ds_v1_5383257(-):(854-727)(854-727)(902-854)(770-701)(902-770)','508','38.7795','1.6622'
'TAE_circ00562_Traes_2DS_310CE3417|ta_iwgsc_2ds_v1_5383257(-):(854-727)(854-727)(902-854)(770-701)(902-770)','508','38.7795','1.6622'
'TAE_circ00562_Traes_2DS_310CE3417|ta_iwgsc_2ds_v1_5383257(-):(854-727)(854-727)(902-854)(770-701)(902-770)','508','38.7795','1.6622'
'TAE_circ00562_Traes_2DS_310CE3417|ta_iwgsc_2ds_v1_5383257(-):(854-727)(854-727)(902-854)(770-701)(902-770)','508','38.7795','1.6622'
'TAE_circ00562_Traes_2DS_310CE3417|ta_iwgsc_2ds_v1_5383257(-):(854-727)(854-727)(902-854)(770-701)(902-770)','508','38.7795','1.6622'
'TAE_circ00563_Traes_2DS_DB01D4513|ta_iwgsc_2ds_v1_5384653(+):(893-1204)(893-1204)(1204-1670)(1083-1644)(1644-1670)','1680','44.5238','1.5793'
'TAE_circ00563_Traes_2DS_DB01D4513|ta_iwgsc_2ds_v1_5384653(+):(893-1204)(893-1204)(1204-1670)(1083-1644)(1644-1670)','1680','44.5238','1.5793'
'TAE_circ00563_Traes_2DS_DB01D4513|ta_iwgsc_2ds_v1_5384653(+):(893-1204)(893-1204)(1204-1670)(1083-1644)(1644-1670)','1680','44.5238','1.5793'
