@relation relation name
@attribute Seq Name string
@attribute Width string
@attribute GC Content string
@attribute GC Ratio string
@data
'ath_circ_011003','84','52.381','0.6923'
'ath_circ_011004','480','35.4167','0.828'
'ath_circ_011005','798','41.1028','1.4848'
'ath_circ_011006','528','46.5909','1.2991'
'ath_circ_011007','119','50.4202','1.4'
'ath_circ_011008','80','48.75','1.1667'
'ath_circ_011009','88','35.2273','1.8182'
'ath_circ_011010','1191','41.8976','0.795'
'ath_circ_011011','737','40.0271','0.879'
'ath_circ_011012','181','32.0442','0.8125'
'ath_circ_011013','2276','39.0598','0.9077'
'ath_circ_011014','134','44.7761','0.6216'
'ath_circ_011015','474','42.4051','0.7179'
'ath_circ_011016','333','41.4414','0.7692'
'ath_circ_011017','1255','37.3705','1.2123'
'ath_circ_011018','1255','37.3705','1.2123'
'ath_circ_011019','178','38.764','1.3'
'ath_circ_011020','908','37.1145','1.2171'
'ath_circ_011021','875','37.3714','1.2245'
'ath_circ_011022','256','30.8594','0.9268'
'ath_circ_011023','263','43.346','1.5333'
'ath_circ_011024','524','39.5038','1.3'
'ath_circ_011025','1469','37.1001','1.2245'
'ath_circ_011026','3399','37.5993','1.274'
'ath_circ_011027','661','37.3676','1.1111'
'ath_circ_011028','978','37.5256','1.2108'
'ath_circ_011029','1099','37.2157','1.2978'
'ath_circ_011030','341','37.5367','1.7234'
'ath_circ_011031','2383','36.9282','1.2506'
'ath_circ_011032','743','37.4159','1.3761'
'ath_circ_011033','1340','36.3433','1.2864'
'ath_circ_011034','2383','36.9282','1.2506'
'ath_circ_011035','740','37.2973','1.3793'
'ath_circ_011036','290','33.4483','0.7963'
'ath_circ_011037','299','33.7793','0.8704'
'ath_circ_011038','144','44.4444','1.2857'
'ath_circ_011039','1136','38.3803','1.4222'
'ath_circ_011040','754','38.5942','1.405'
'ath_circ_011041','927','38.835','1.5532'
'ath_circ_011042','1136','38.3803','1.4222'
'ath_circ_011043','818','38.1418','1.4567'
'ath_circ_011044','261','41.7625','1.725'
'ath_circ_011045','96','38.5417','1.8462'
'ath_circ_011046','183','40.9836','1.6786'
'ath_circ_011047','374','39.8396','1.4032'
'ath_circ_011048','236','40.2542','1.9688'
'ath_circ_011049','725','39.8621','1.4083'
'ath_circ_011050','569','41.3005','1.3737'
'ath_circ_011051','962','38.0457','1.4238'
'ath_circ_011052','409','38.8753','0.963'
'ath_circ_011053','375','40.8','1.0132'
'ath_circ_011054','213','43.1925','0.7037'
'ath_circ_011055','330','41.8182','1.5091'
'ath_circ_011056','1302','40.937','1.3074'
'ath_circ_011057','253','45.0593','1.5333'
'ath_circ_011058','137','46.7153','1.6667'
'ath_circ_011059','470','40.4255','1.2619'
'ath_circ_011060','171','42.6901','1.8077'
'ath_circ_011061','410','40.4878','1.5152'
'ath_circ_011062','410','40.4878','1.5152'
'ath_circ_011063','378','38.6243','1.5172'
'ath_circ_011064','686','39.3586','1.1094'
'ath_circ_011065','81','38.2716','0.9375'
'ath_circ_011066','153','52.2876','0.9512'
'ath_circ_011067','161','50.9317','0.9524'
'ath_circ_011068','203','47.2906','0.92'
'ath_circ_011069','235','46.383','0.9464'
'ath_circ_011070','171','39.1813','2.0455'
'ath_circ_011071','418','42.3445','1.3289'
'ath_circ_011072','418','41.866','1.3333'
'ath_circ_011073','2883','37.7038','1.028'
'ath_circ_011074','2868','37.7266','1.03'
'ath_circ_011075','3008','37.367','0.9964'
'ath_circ_011076','300','41.0','1.1579'
'ath_circ_011077','484','41.7355','1.2955'
'ath_circ_011078','388','42.5258','1.8448'
'ath_circ_011079','195','44.1026','1.6875'
'ath_circ_011080','291','46.0481','1.5283'
'ath_circ_011081','314','44.9045','0.9583'
'ath_circ_011082','47','46.8085','0.8333'
'ath_circ_011083','174','32.7586','0.3902'
'ath_circ_011084','250','40.4','0.629'
'ath_circ_011085','475','40.4211','0.7143'
'ath_circ_011086','616','40.2597','0.7465'
'ath_circ_011087','706','40.7932','0.8824'
'ath_circ_011088','370','38.3784','0.775'
'ath_circ_011089','370','38.3784','0.775'
'ath_circ_011090','254','61.4173','1.0526'
'ath_circ_011091','98','36.7347','0.7143'
'ath_circ_011092','117','48.7179','0.9'
'ath_circ_011093','389','50.3856','0.8491'
'ath_circ_011094','930','49.7849','1.184'
'ath_circ_011095','313','53.3546','1.9298'
'ath_circ_011096','77','46.7532','0.125'
'ath_circ_011097','114','50.0','0.3571'
'ath_circ_011098','375','41.0667','0.8333'
'ath_circ_011099','1101','37.0572','1.0923'
'ath_circ_011100','1608','37.8109','1.0267'
'ath_circ_011101','147','35.3741','0.9259'
'ath_circ_011102','69','46.3768','0.6842'
'ath_circ_011103','36','61.1111','4.5'
'ath_circ_011104','126','67.4603','4.6667'
'ath_circ_011105','147','63.9456','5.7143'
'ath_circ_011106','147','63.9456','5.7143'
'ath_circ_011107','85','49.4118','1.4706'
'ath_circ_011108','244','41.8033','1.0'
'ath_circ_011109','97','36.0825','1.6923'
'ath_circ_011110','87','50.5747','1.0'
'ath_circ_011111','595','38.4874','1.3608'
'ath_circ_011112','1738','38.2048','0.9415'
'ath_circ_011113','351','35.8974','0.9688'
'ath_circ_011114','616','35.8766','0.7132'
'ath_circ_011115','332','37.9518','0.4651'
'ath_circ_011116','268','48.8806','0.7945'
'ath_circ_011117','227','36.5639','0.9302'
'ath_circ_011118','288','35.4167','1.6154'
'ath_circ_011119','108','46.2963','3.5455'
'ath_circ_011120','99','36.3636','5.0'
'ath_circ_011121','99','36.3636','5.0'
'ath_circ_011122','383','42.0366','0.7889'
'ath_circ_011123','911','37.4314','0.9375'
'ath_circ_011124','475','39.1579','0.6607'
'ath_circ_011125','56','50.0','0.4'
'ath_circ_011126','152','32.2368','0.8148'
'ath_circ_011127','499','39.6794','1.129'
'ath_circ_011128','550','40.3636','1.413'
'ath_circ_011129','291','43.9863','1.56'
'ath_circ_011130','1521','41.2229','1.0557'
'ath_circ_011131','901','42.2863','0.9844'
'ath_circ_011132','443','41.3093','0.9677'
'ath_circ_011133','895','36.0894','1.0443'
'ath_circ_011134','84','40.4762','0.8889'
'ath_circ_011135','340','44.7059','1.8148'
'ath_circ_011136','782','30.5627','0.8106'
'ath_circ_011137','36','38.8889','1.8'
'ath_circ_011138','78','37.1795','1.4167'
'ath_circ_011139','117','34.188','0.7391'
'ath_circ_011140','278','47.8417','0.5833'
'ath_circ_011141','636','42.4528','0.7308'
'ath_circ_011142','669','42.7504','0.9456'
'ath_circ_011143','1733','38.719','0.9449'
'ath_circ_011144','1027','40.7011','0.9533'
'ath_circ_011145','426','45.3052','1.0532'
'ath_circ_011146','802','43.6409','0.9337'
'ath_circ_011147','882','43.424','0.8413'
'ath_circ_011148','150','46.6667','0.7073'
'ath_circ_011149','922','42.9501','0.913'
'ath_circ_011150','632','42.0886','0.9416'
'ath_circ_011151','138','46.3768','0.5238'
'ath_circ_011152','467','43.0407','0.8962'
'ath_circ_011153','679','43.7408','0.8447'
'ath_circ_011154','1232','42.4513','0.8097'
'ath_circ_011155','183','49.1803','1.093'
'ath_circ_011156','722','44.3213','0.9162'
'ath_circ_011157','948','43.4599','0.823'
'ath_circ_011158','256','45.7031','0.8871'
'ath_circ_011159','239','43.0962','0.9808'
'ath_circ_011160','465','41.9355','0.7568'
'ath_circ_011161','48','47.9167','0.7692'
'ath_circ_011162','94','52.1277','3.0833'
'ath_circ_011163','1144','39.4231','1.2893'
'ath_circ_011164','1537','39.0371','1.214'
'ath_circ_011165','2990','38.6288','1.1389'
'ath_circ_011166','766','38.7728','1.3386'
'ath_circ_011167','132','41.6667','1.3913'
'ath_circ_011168','265','39.6226','1.234'
'ath_circ_011169','923','39.3283','1.0393'
'ath_circ_011170','1310','38.0153','1.0244'
'ath_circ_011171','835','37.8443','0.9268'
'ath_circ_011172','68','50.0','1.125'
'ath_circ_011173','934','39.9358','0.9632'
'ath_circ_011174','149','51.6779','0.6383'
'ath_circ_011175','240','46.6667','0.6716'
'ath_circ_011176','377','42.4403','0.7778'
'ath_circ_011177','547','40.9506','0.8667'
'ath_circ_011178','677','39.8818','0.8493'
'ath_circ_011179','348','37.6437','0.8986'
'ath_circ_011180','56','41.0714','0.7692'
'ath_circ_011181','263','39.5437','1.0'
'ath_circ_011182','121','42.9752','1.2609'
'ath_circ_011183','611','39.6072','1.1043'
'ath_circ_011184','325','50.7692','1.3913'
'ath_circ_011185','75','37.3333','0.6471'
'ath_circ_011186','737','36.0923','1.1452'
'ath_circ_011187','414','40.5797','1.2105'
'ath_circ_011188','2200','37.4091','1.1432'
'ath_circ_011189','232','44.8276','1.4186'
'ath_circ_011190','1219','34.9467','1.2073'
'ath_circ_011191','2245','35.9465','1.107'
'ath_circ_011192','561','38.1462','1.1616'
'ath_circ_011193','78','38.4615','0.25'
'ath_circ_011194','66','36.3636','0.2'
'ath_circ_011195','465','33.3333','0.5657'
'ath_circ_011196','848','38.5613','0.7302'
'ath_circ_011197','6810','36.3289','0.9119'
'ath_circ_011198','993','36.5559','0.9728'
'ath_circ_011199','80','45.0','0.7143'
'ath_circ_011200','883','36.3533','0.7637'
'ath_circ_011201','96','45.8333','1.0952'
'ath_circ_011202','132','42.4242','0.4'
'ath_circ_011203','82','46.3415','1.9231'
'ath_circ_011204','322','43.7888','0.9315'
'ath_circ_011205','761','39.9474','0.7471'
'ath_circ_011206','1119','38.1591','0.9587'
'ath_circ_011207','301','39.5349','0.7'
'ath_circ_011208','1336','37.7246','0.8129'
'ath_circ_011209','992','38.1048','0.7746'
'ath_circ_011210','120','40.8333','0.8148'
'ath_circ_011211','359','33.7047','0.806'
'ath_circ_011212','69','47.8261','0.4348'
'ath_circ_011213','91','47.2527','0.72'
'ath_circ_011214','977','36.2334','1.0462'
'ath_circ_011215','808','36.6337','1.0136'
'ath_circ_011216','103','35.9223','1.3125'
'ath_circ_011217','237','38.8186','0.7037'
'ath_circ_011218','339','38.9381','0.913'
'ath_circ_011219','239','45.1883','1.1176'
'ath_circ_011220','238','45.3782','1.16'
'ath_circ_011221','71','53.5211','0.9'
'ath_circ_011222','573','40.1396','0.9658'
'ath_circ_011223','72','44.4444','0.6842'
'ath_circ_011224','123','52.0325','3.0'
'ath_circ_011225','449','42.3163','0.52'
'ath_circ_011226','271','42.0664','0.443'
'ath_circ_011227','109','41.2844','0.3235'
'ath_circ_011228','316','39.2405','1.5833'
'ath_circ_011229','201','44.2786','1.0227'
'ath_circ_011230','1004','42.1315','1.1917'
'ath_circ_011231','1315','42.2814','1.155'
'ath_circ_011232','352','41.1932','0.8354'
'ath_circ_011233','662','39.2749','0.8571'
'ath_circ_011234','487','41.4784','0.8198'
'ath_circ_011235','397','38.539','0.7791'
'ath_circ_011236','207','44.9275','0.6909'
'ath_circ_011237','280','45.0','1.1724'
'ath_circ_011238','168','32.1429','1.16'
'ath_circ_011239','231','42.8571','0.8333'
'ath_circ_011240','567','43.2099','0.8702'
'ath_circ_011241','256','44.1406','0.7385'
'ath_circ_011242','684','35.6725','0.8485'
'ath_circ_011243','1691','37.7883','1.1443'
'ath_circ_011244','1691','37.7883','1.1443'
'ath_circ_011245','635','39.0551','1.0496'
'ath_circ_011246','372','38.7097','1.1493'
'ath_circ_011247','101','41.5842','0.3125'
'ath_circ_011248','144','52.0833','1.5862'
'ath_circ_011249','223','38.565','0.9545'
'ath_circ_011250','72','48.6111','0.4583'
'ath_circ_011251','1150','39.3043','1.2828'
'ath_circ_011252','1146','39.3543','1.2778'
'ath_circ_011253','426','41.5493','1.0824'
'ath_circ_011254','443','40.8578','0.7075'
'ath_circ_011255','1969','41.4424','1.1085'
'ath_circ_011256','1754','41.5621','1.1254'
'ath_circ_011257','1462','42.8865','1.1847'
'ath_circ_011258','1462','42.8865','1.1847'
'ath_circ_011259','989','37.7149','1.4065'
'ath_circ_011260','57','47.3684','5.75'
'ath_circ_011261','362','47.2376','1.1646'
'ath_circ_011262','190','41.5789','0.4107'
'ath_circ_011263','548','45.9854','0.7143'
'ath_circ_011264','339','50.4425','0.5688'
'ath_circ_011265','712','43.118','0.5825'
'ath_circ_011266','237','51.4768','0.4878'
'ath_circ_011267','104','50.0','0.4054'
'ath_circ_011268','120','50.0','0.3953'
'ath_circ_011269','102','41.1765','0.6154'
'ath_circ_011270','44','34.0909','0.3636'
'ath_circ_011271','197','52.7919','1.9714'
'ath_circ_011272','107','44.8598','0.2973'
'ath_circ_011273','253','41.502','0.7797'
'ath_circ_011274','184','41.3043','0.6889'
'ath_circ_011275','494','39.8785','1.5921'
'ath_circ_011276','221','45.7014','1.02'
'ath_circ_011277','641','42.7457','1.1746'
'ath_circ_011278','95','50.5263','1.087'
'ath_circ_011279','96','50.0','1.087'
'ath_circ_011280','124','46.7742','2.2222'
'ath_circ_011281','219','41.0959','0.5789'
'ath_circ_011282','311','43.7299','1.2667'
'ath_circ_011283','315','43.4921','1.2833'
'ath_circ_011284','225','45.7778','1.0196'
'ath_circ_011285','92','45.6522','0.3548'
'ath_circ_011286','1647','37.6442','1.1678'
'ath_circ_011287','1647','37.6442','1.1678'
'ath_circ_011288','116','31.0345','1.0'
'ath_circ_011289','30','46.6667','0.5556'
'ath_circ_011290','604','37.4172','1.1942'
'ath_circ_011291','604','37.4172','1.1942'
'ath_circ_011292','1449','37.8882','0.9891'
'ath_circ_011293','514','38.5214','1.0'
'ath_circ_011294','572','37.2378','1.068'
'ath_circ_011295','841','40.6659','0.8387'
'ath_circ_011296','162','43.8272','0.8205'
'ath_circ_011297','3787','34.7505','0.9939'
'ath_circ_011298','147','44.2177','0.7568'
'ath_circ_011299','319','36.6771','1.3878'
'ath_circ_011300','603','41.6252','0.8456'
'ath_circ_011301','478','38.0753','0.9158'
'ath_circ_011302','622','37.9421','0.9187'
'ath_circ_011303','782','38.6189','0.9868'
'ath_circ_011304','208','40.8654','0.7347'
'ath_circ_011305','294','40.1361','0.6164'
'ath_circ_011306','246','41.8699','0.7759'
'ath_circ_011307','1107','40.9214','0.8719'
'ath_circ_011308','877','41.3911','0.8333'
'ath_circ_011309','846','39.4799','0.7672'
'ath_circ_011310','167','40.7186','0.7436'
'ath_circ_011311','807','37.6704','0.7674'
'ath_circ_011312','258','48.8372','0.4651'
'ath_circ_011313','187','37.9679','0.2456'
'ath_circ_011314','422','50.7109','0.7541'
'ath_circ_011315','62','46.7742','0.9333'
'ath_circ_011316','272','43.75','0.4512'
'ath_circ_011317','287','39.0244','0.931'
'ath_circ_011318','1015','37.2414','1.1356'
'ath_circ_011319','323','39.3189','1.4423'
'ath_circ_011320','174','45.4023','0.975'
'ath_circ_011321','589','39.0492','1.233'
'ath_circ_011322','84','48.8095','0.4138'
'ath_circ_011323','86','46.5116','2.0769'
'ath_circ_011324','86','40.6977','2.8889'
'ath_circ_011325','128','35.9375','1.875'
'ath_circ_011326','51','43.1373','1.75'
'ath_circ_011327','276','44.2029','0.9365'
'ath_circ_011328','51','35.2941','1.5714'
'ath_circ_011329','708','39.9718','0.979'
'ath_circ_011330','452','42.0354','0.9192'
'ath_circ_011331','452','42.0354','0.9192'
'ath_circ_011332','71','39.4366','1.8'
'ath_circ_011333','102','34.3137','0.3462'
'ath_circ_011334','646','37.6161','0.9134'
'ath_circ_011335','477','44.2348','0.7154'
'ath_circ_011336','976','37.5','1.473'
'ath_circ_011337','114','41.2281','1.35'
'ath_circ_011338','359','42.6184','0.7586'
'ath_circ_011339','271','43.5424','1.4583'
'ath_circ_011340','327','43.4251','0.7108'
'ath_circ_011341','323','43.0341','0.6951'
'ath_circ_011342','98','46.9388','0.6429'
'ath_circ_011343','529','40.6427','0.822'
'ath_circ_011344','579','40.7599','0.9032'
'ath_circ_011345','315','40.6349','0.8286'
'ath_circ_011346','492','40.2439','0.9038'
'ath_circ_011347','555','38.3784','0.6772'
'ath_circ_011348','719','38.2476','0.5805'
'ath_circ_011349','64','43.75','0.6471'
'ath_circ_011350','580','42.5862','1.4949'
'ath_circ_011351','805','41.2422','1.075'
'ath_circ_011352','292','45.2055','1.4444'
'ath_circ_011353','1180','47.5424','1.527'
'ath_circ_011354','473','41.0148','1.1087'
'ath_circ_011355','954','39.3082','0.8939'
'ath_circ_011356','1330','36.391','0.9283'
'ath_circ_011357','1289','33.9798','0.8961'
'ath_circ_011358','627','40.8293','0.7778'
'ath_circ_011359','684','39.9123','0.7961'
'ath_circ_011360','953','38.0902','0.9105'
'ath_circ_011361','81','46.9136','0.2667'
'ath_circ_011362','863','38.934','0.6471'
'ath_circ_011363','1723','38.0731','0.8743'
'ath_circ_011364','129','46.5116','0.3953'
'ath_circ_011365','197','46.1929','0.717'
'ath_circ_011366','235','32.3404','0.6889'
'ath_circ_011367','1835','37.5477','1.3121'
'ath_circ_011368','94','42.5532','1.3529'
'ath_circ_011369','158','56.3291','3.2381'
'ath_circ_011370','334','48.2036','0.9398'
'ath_circ_011371','337','48.368','0.9405'
'ath_circ_011372','236','54.661','0.6753'
'ath_circ_011373','799','31.164','0.7172'
'ath_circ_011374','291','37.8007','0.7742'
'ath_circ_011375','464','40.0862','0.8235'
'ath_circ_011376','861','37.863','1.0123'
'ath_circ_011377','846','37.9433','1.0063'
'ath_circ_011378','99','45.4545','0.875'
'ath_circ_011379','493','42.3935','1.1771'
'ath_circ_011380','568','38.2042','1.1068'
'ath_circ_011381','500','29.2','0.7805'
'ath_circ_011382','349','37.2493','1.1667'
'ath_circ_011383','343','40.2332','0.9714'
'ath_circ_011384','117','39.3162','1.1905'
'ath_circ_011385','3142','34.373','0.9963'
'ath_circ_011386','2702','36.2694','0.96'
'ath_circ_011387','472','40.4661','0.528'
'ath_circ_011388','474','40.9283','0.5276'
'ath_circ_011389','468','40.3846','0.5366'
'ath_circ_011390','472','40.678','0.536'
'ath_circ_011391','589','40.4075','1.4792'
'ath_circ_011392','589','39.219','1.5385'
'ath_circ_011393','62','46.7742','1.4167'
'ath_circ_011394','164','42.0732','1.0909'
'ath_circ_011395','212','38.6792','0.4386'
'ath_circ_011396','207','38.1643','0.4107'
'ath_circ_011397','185','36.7568','0.4167'
'ath_circ_011398','160','38.75','1.6957'
'ath_circ_011399','1826','33.2968','0.8204'
'ath_circ_011400','297','52.5253','0.95'
'ath_circ_011401','242','52.4793','0.9538'
'ath_circ_011402','293','52.5597','0.9494'
'ath_circ_011403','99','53.5354','0.7097'
'ath_circ_011404','84','54.7619','0.7692'
'ath_circ_011405','136','30.1471','1.9286'
'ath_circ_011406','1181','38.0186','1.3883'
'ath_circ_011407','90','40.0','3.0'
'ath_circ_011408','715','35.3846','1.2389'
'ath_circ_011409','1035','35.3623','1.2593'
'ath_circ_011410','63','41.2698','1.8889'
'ath_circ_011411','63','36.5079','1.875'
'ath_circ_011412','63','39.6825','1.7778'
'ath_circ_011413','220','36.8182','1.25'
'ath_circ_011414','378','36.5079','1.1562'
'ath_circ_011415','63','38.0952','1.4'
'ath_circ_011416','63','36.5079','1.0909'
'ath_circ_011417','624','40.5449','0.8333'
'ath_circ_011418','1273','39.3559','1.1783'
'ath_circ_011419','546','37.5458','0.8304'
'ath_circ_011420','1074','38.9199','0.8661'
'ath_circ_011421','266','39.8496','1.1633'
'ath_circ_011422','115','42.6087','2.7692'
'ath_circ_011423','540','37.037','0.7857'
'ath_circ_011424','749','37.2497','0.86'
'ath_circ_011425','199','43.7186','0.7059'
'ath_circ_011426','1665','36.0961','0.8781'
'ath_circ_011427','120','47.5','0.5833'
'ath_circ_011428','419','40.8115','1.375'
'ath_circ_011429','522','45.4023','0.8661'
'ath_circ_011430','67','49.2537','3.7143'
'ath_circ_011431','566','37.6325','1.0286'
'ath_circ_011432','335','41.194','1.875'
'ath_circ_011433','335','41.194','1.875'
'ath_circ_011434','855','39.883','1.6641'
'ath_circ_011435','1390','37.9856','1.4789'
'ath_circ_011436','1812','37.4724','1.3174'
'ath_circ_011437','286','41.958','1.069'
'ath_circ_011438','72','40.2778','13.5'
'ath_circ_011439','150','38.0','2.8'
'ath_circ_011440','114','37.7193','2.0714'
'ath_circ_011441','193','44.0415','1.8333'
'ath_circ_011442','420','34.2857','1.0571'
'ath_circ_011443','1439','37.804','1.0148'
'ath_circ_011444','1983','37.8215','0.9947'
'ath_circ_011445','864','39.1204','1.0'
'ath_circ_011446','1401','36.9736','1.3229'
'ath_circ_011447','1779','36.7622','1.3028'
'ath_circ_011448','926','36.933','1.3916'
'ath_circ_011449','272','42.2794','1.3958'
'ath_circ_011450','272','42.2794','1.3958'
'ath_circ_011451','130','42.3077','2.4375'
'ath_circ_011452','1061','29.7832','1.0387'
