,Seq Name,Width,GC Content,GC Ratio
0,HVU_circ00001_MLOC_65169|Chr1(+):(526316-526391)(526316-526391)(526493-526522)(526610-526875),448,43.5268,1.2414
1125,HVU_circ00400_MLOC_75045|Chr1(+):(132227953-132228064)(132227953-132228064)(132228208-132228434),451,49.4457,1.165
1126,HVU_circ00400_MLOC_75045|Chr1(+):(132227953-132228064)(132227953-132228064)(132228208-132228449),466,49.7854,1.1682
1127,HVU_circ00401_MLOC_11968|Chr1(-):(134276862-134276784)(134276862-134276784)(134276532-134276492)(134276351-134276235)(134276095-134276015)(134275429-134275370),457,44.2013,1.525
1128,HVU_circ00401_MLOC_11968|Chr1(-):(134276862-134276784)(134276862-134276784)(134276532-134276492)(134276351-134276235)(134276095-134275370),1042,38.8676,1.0984
1129,HVU_circ00402_MLOC_32920|Chr1(+):(145589435-145589532)(145589435-145589532)(145589877-145589969),289,51.5571,0.8171
1130,HVU_circ00403_MLOC_44142|Chr1(-):(146526574-146525790)(146526574-146525790)(146525650-146525475),1746,45.6472,1.6478
1131,HVU_circ00404_MLOC_78863|Chr1(+):(146786165-146787877)(146786165-146787877),3426,42.2067,1.355
1132,HVU_circ00404_MLOC_78863|Chr1(+):(146786165-146786870)(146786165-146786870),1412,43.2011,1.1786
1133,HVU_circ00405_MLOC_78863|Chr1(+):(146786165-146787877)(146786165-146787877),3426,42.2067,1.355
1134,HVU_circ00405_MLOC_78863|Chr1(+):(146786165-146786870)(146786165-146786870),1412,43.2011,1.1786
1135,HVU_circ00406_MLOC_78863|Chr1(+):(146786165-146787877)(146786165-146787877),3426,42.2067,1.355
1136,HVU_circ00406_MLOC_78863|Chr1(+):(146786165-146786870)(146786165-146786870)(146787111-146787873),2175,42.8966,1.3209
1137,HVU_circ00406_MLOC_78863|Chr1(+):(146786165-146786870)(146786165-146786870)(146787111-146787212),1514,43.2629,1.2355
1138,HVU_circ00406_MLOC_78863|Chr1(+):(146786165-146786870)(146786165-146786870)(146787072-146787884),2225,42.7865,1.2995
1139,HVU_circ00407_MLOC_78863|Chr1(+):(146786165-146787877)(146786165-146787877),3426,42.2067,1.355
1140,HVU_circ00407_MLOC_78863|Chr1(+):(146786165-146786870)(146786165-146786870)(146787111-146787873),2175,42.8966,1.3209
1141,HVU_circ00407_MLOC_78863|Chr1(+):(146786165-146786870)(146786165-146786870)(146787111-146787212),1514,43.2629,1.2355
1142,HVU_circ00407_MLOC_78863|Chr1(+):(146786165-146786870)(146786165-146786870)(146787072-146787884),2225,42.7865,1.2995
1143,HVU_circ00408_MLOC_5918|Chr1(-):(147013240-147013037)(147013240-147013037),408,42.6471,0.9333
1144,HVU_circ00409_MLOC_11941|Chr1(-):(147256999-147256473)(147256999-147256473)(147255837-147255677),1215,46.6667,1.2411
1145,HVU_circ00410_MLOC_14207|Chr1(-):(148158862-148157427)(148158862-148157427)(148157316-148155957),4232,61.5076,0.9382
1146,HVU_circ00410_MLOC_14207|Chr1(-):(148158863-148155981)(148158863-148155981),5766,58.6542,0.9194
1147,HVU_circ00410_MLOC_14207|Chr1(-):(148158819-148157427)(148158819-148157427)(148157319-148156082),4024,61.9036,0.9676
1148,HVU_circ00411_MLOC_53584|Chr1(-):(150887080-150883222)(150887080-150883222),7718,43.5346,1.3864
1149,HVU_circ00411_MLOC_53584|Chr1(-):(150887024-150885066)(150887024-150885066),3918,42.3175,1.5121
1150,HVU_circ00411_MLOC_53584|Chr1(-):(150887024-150885066)(150887024-150885066)(150887080-150883222),7777,42.9214,1.4472
1151,HVU_circ00412_MLOC_53584|Chr1(-):(150887024-150885066)(150887024-150885066),3918,42.3175,1.5121
1152,HVU_circ00413_MLOC_53584|Chr1(-):(150890163-150887195)(150890163-150887195),5938,42.6406,1.4023
1153,HVU_circ00414_MLOC_12710|Chr1(+):(151148334-151148475)(151148334-151148475)(151148585-151148751),451,48.1153,1.1919
1154,HVU_circ00415_MLOC_12710|Chr1(+):(151149085-151149183)(151149085-151149183)(151149631-151149721),289,49.481,1.75
1155,HVU_circ00416_MLOC_17342|Chr1(-):(151562881-151562365)(151562881-151562365)(151562272-151562220)(151562132-151561332),1888,38.7712,1.2115
1156,HVU_circ00416_MLOC_17342|Chr1(-):(151562479-151562365)(151562479-151562365)(151562272-151562220)(151562132-151561332),1084,37.2694,1.0508
1157,HVU_circ00417_MLOC_59238|Chr1(+):(153278350-153278615)(153278350-153278615)(153278955-153279127)(153279296-153279416)(153279532-153279584)(153279668-153279797)(153279946-153280091)(153280442-153280630)(153280848-153281080),1577,44.3247,1.3069
1158,HVU_circ00418_MLOC_30711|Chr1(+):(153666284-153666408)(153666284-153666408)(153666515-153666559)(153667233-153667314)(153667713-153667781),446,45.2915,1.4048
1159,HVU_circ00419_MLOC_70229|Chr1(+):(153904050-153904215)(153904050-153904215)(153904835-153905677),1175,44.0851,1.1317
1160,HVU_circ00420_MLOC_60327|Chr1(-):(153938993-153938589)(153938993-153938589),810,49.3827,1.2727
1161,HVU_circ00421_MLOC_10329|Chr1(+):(154566726-154566819)(154566726-154566819)(154566918-154567106),377,38.4615,1.9
1162,HVU_circ00422_MLOC_10329|Chr1(+):(154568635-154568686)(154568635-154568686)(154568767-154568822)(154568906-154569071),326,43.5583,2.55
1163,HVU_circ00422_MLOC_10329|Chr1(+):(154568635-154568686)(154568635-154568686)(154568767-154569071),409,43.2763,1.7231
1164,HVU_circ00423_MLOC_38768|Chr1(+):(154654405-154654998)(154654405-154654998)(154655114-154655577)(154655796-154655854),1711,43.4249,1.3814
1165,HVU_circ00423_MLOC_38768|Chr1(+):(154654405-154654998)(154654405-154654998)(154655114-154655361)(154655448-154655577)(154655796-154655854),1625,44.2462,1.3574
1166,HVU_circ00424_MLOC_38768|Chr1(+):(154655114-154655577)(154655114-154655577),928,38.3621,1.7812
1167,HVU_circ00424_MLOC_38768|Chr1(+):(154655114-154655361)(154655114-154655361)(154655448-154655577),626,41.3738,1.7553
1168,HVU_circ00425_MLOC_60993|Chr1(-):(154768042-154767707)(154768042-154767707)(154767604-154767386)(154767283-154766665),1510,44.3709,1.4632
1169,HVU_circ00425_MLOC_60993|Chr1(-):(154768042-154767707)(154768042-154767707)(154767604-154767386)(154767283-154766519),1656,43.9614,1.4762
1170,HVU_circ00425_MLOC_60993|Chr1(-):(154768042-154767707)(154768042-154767707)(154767604-154767386)(154767283-154766823),1352,43.713,1.4523
1171,HVU_circ00426_MLOC_66382|Chr1(-):(155373569-155371940)(155373569-155371940),3260,46.6258,1.0106
1172,HVU_circ00426_MLOC_66382|Chr1(-):(155372897-155371958)(155372897-155371958),1880,52.0213,1.0041
1173,HVU_circ00427_MLOC_3076|Chr1(-):(155816723-155816557)(155816723-155816557),334,42.515,1.2188
1174,HVU_circ00427_MLOC_3076|Chr1(-):(155816726-155816557)(155816726-155816557),340,42.9412,1.2121
1175,HVU_circ00427_MLOC_3076|Chr1(-):(155816723-155816629)(155816723-155816629),190,45.2632,1.0476
1176,HVU_circ00428_MLOC_44501|Chr1(+):(156327163-156327332)(156327163-156327332)(156328368-156328426)(156329233-156329261)(156329343-156329745),831,48.2551,0.9754
1177,HVU_circ00429_MLOC_19838|Chr1(+):(156427480-156427639)(156427480-156427639),320,43.75,1.0588
1178,HVU_circ00430_MLOC_12393|Chr1(-):(156981131-156981061)(156981131-156981061),142,45.0704,0.8824
1179,HVU_circ00430_MLOC_12393|Chr1(-):(156981886-156981061)(156981886-156981061),1652,37.8935,1.3534
1180,HVU_circ00431_MLOC_19537|Chr1(+):(157224068-157224839)(157224068-157224839)(157225207-157225332),1670,46.1078,0.9298
1181,HVU_circ00432_MLOC_1587|Chr1(-):(157544984-157544712)(157544984-157544712)(157544984-157544797)(157544984-157544800),919,48.2046,1.5756
1182,HVU_circ00433_MLOC_65750|Chr1(-):(157691571-157688750)(157691571-157688750),5644,47.803,1.0595
1183,HVU_circ00433_MLOC_65750|Chr1(-):(157692276-157688874)(157692276-157688874),6806,47.8401,1.215
1184,HVU_circ00433_MLOC_65750|Chr1(-):(157692276-157688882)(157692276-157688882),6790,47.894,1.2122
1185,HVU_circ00433_MLOC_65750|Chr1(-):(157692276-157688944)(157692276-157688944),6666,48.0048,1.2161
1186,HVU_circ00433_MLOC_65750|Chr1(-):(157692328-157688944)(157692328-157688944),6770,47.7696,1.2212
1187,HVU_circ00433_MLOC_65750|Chr1(-):(157692256-157691432)(157692256-157691432)(157692316-157692037),1930,47.3575,2.0774
1188,HVU_circ00434_MLOC_65750|Chr1(-):(157692700-157692653)(157692700-157692653)(157692586-157692548)(157692454-157692368)(157692276-157688874),3625,48.0,1.2452
1189,HVU_circ00434_MLOC_65750|Chr1(-):(157692700-157692548)(157692700-157692548)(157692454-157692368)(157692276-157688882),3788,48.2313,1.2445
1190,HVU_circ00434_MLOC_65750|Chr1(-):(157692700-157692548)(157692700-157692548)(157692424-157692368)(157692276-157688944)(157692328-157688944)(157692256-157691432),7906,48.0648,1.3002
1191,HVU_circ00434_MLOC_65750|Chr1(-):(157692700-157692548)(157692700-157692548)(157692454-157692368)(157692276-157691774)(157692863-157692548)(157692454-157692368)(157692276-157692104)(157692700-157692548)(157692454-157692368)(157692277-157692178),1812,48.7307,1.7767
1192,HVU_circ00435_MLOC_13401|Chr1(-):(158034676-158034590)(158034676-158034590)(158034059-158034000)(158033906-158033829)(158033176-158033105)(158033003-158032625),763,44.5609,1.4113
1193,HVU_circ00436_MLOC_36373|Chr1(+):(158061113-158061554)(158061113-158061554)(158061657-158061733)(158061833-158061939)(158062376-158062508),1201,39.8834,1.1674
1194,HVU_circ00436_MLOC_36373|Chr1(+):(158061285-158061554)(158061285-158061554)(158061657-158061733)(158061833-158061939)(158062376-158062508),857,40.0233,1.1043
1195,HVU_circ00436_MLOC_36373|Chr1(+):(158061469-158061554)(158061469-158061554)(158061657-158061733)(158061833-158061939)(158062376-158062508),489,39.4683,1.2706
1196,HVU_circ00437_MLOC_34155|Chr1(+):(159806540-159807370)(159806540-159807370),1662,44.0433,1.4898
1197,HVU_circ00438_MLOC_34155|Chr1(+):(159806540-159807370)(159806540-159807370),1662,44.0433,1.4898
1198,HVU_circ00439_MLOC_38287|Chr1(+):(160259128-160259641)(160259128-160259641),1028,44.358,1.0727
1199,HVU_circ00440_MLOC_14968|Chr1(+):(160655548-160655724)(160655548-160655724),354,45.7627,1.3824
1200,HVU_circ00441_MLOC_39419|Chr1(+):(161107309-161108130)(161107309-161108130),1644,66.7883,0.9537
1201,HVU_circ00442_MLOC_12853|Chr1(-):(161575708-161575629)(161575708-161575629)(161575079-161574518),722,43.0748,1.488
1202,HVU_circ00442_MLOC_12853|Chr1(-):(161575708-161575629)(161575708-161575629)(161575079-161574518)(161575708-161575629)(161575079-161574584),1298,43.0663,1.4199
1203,HVU_circ00443_MLOC_12853|Chr1(-):(161575079-161574518)(161575079-161574518),1124,42.5267,1.2762
1204,HVU_circ00443_MLOC_12853|Chr1(-):(161575079-161574584)(161575079-161574584),992,42.7419,1.2083
1205,HVU_circ00444_MLOC_70132|Chr1(+):(170824452-170824522)(170824452-170824522)(170825308-170825453),288,43.75,1.3333
1206,HVU_circ00444_MLOC_70132|Chr1(+):(170824452-170824522)(170824452-170824522)(170825308-170825453)(170825190-170825453),552,41.3043,1.1714
1207,HVU_circ00445_MLOC_70132|Chr1(+):(170827493-170828576)(170827493-170828576)(170827493-170827905),2581,50.2906,1.1852
1208,HVU_circ00446_MLOC_10224|Chr1(+):(171084227-171084367)(171084227-171084367),282,43.2624,0.9062
1209,HVU_circ00447_MLOC_11603|Chr1(+):(171290049-171291560)(171290049-171291560)(171292079-171292321)(171292438-171292752)(171293917-171294156),3822,41.8891,1.1519
1210,HVU_circ00447_MLOC_11603|Chr1(+):(171290049-171291560)(171290049-171291560)(171292079-171292321)(171292438-171292752)(171293917-171294161)(171293921-171294378),4285,42.077,1.1802
1211,HVU_circ00448_MLOC_11603|Chr1(+):(171290049-171291560)(171290049-171291560)(171292079-171292321)(171292438-171292752)(171293917-171294156),3822,41.8891,1.1519
1212,HVU_circ00448_MLOC_11603|Chr1(+):(171290049-171291560)(171290049-171291560)(171292079-171292321)(171292438-171292752)(171293917-171294161)(171293921-171294378),4285,42.077,1.1802
1213,HVU_circ00449_MLOC_19956|Chr1(-):(178627290-178626273)(178627290-178626273),2036,44.1061,1.3264
1214,HVU_circ00449_MLOC_19956|Chr1(-):(178628156-178626274)(178628156-178626274),3766,44.5566,1.3113
1215,HVU_circ00449_MLOC_19956|Chr1(-):(178627848-178626420)(178627848-178626420)(178627181-178627051),2989,45.9016,1.3696
1216,HVU_circ00450_MLOC_19956|Chr1(-):(178627802-178627431)(178627802-178627431),744,47.8495,1.4384
1217,HVU_circ00450_MLOC_19956|Chr1(-):(178628156-178626274)(178628156-178626274),3766,44.5566,1.3113
1218,HVU_circ00450_MLOC_19956|Chr1(-):(178627848-178626420)(178627848-178626420),2858,46.0462,1.3755
1219,HVU_circ00450_MLOC_19956|Chr1(-):(178627806-178627281)(178627806-178627281),1052,46.7681,1.5102
1220,HVU_circ00451_MLOC_63012|Chr1(+):(187062716-187062851)(187062716-187062851)(187065898-187066033)(187066170-187066243)(187066337-187066430)(187066519-187066647)(187066752-187066912),866,47.5751,0.8813
1221,HVU_circ00452_MLOC_19195|Chr1(-):(242197939-242197689)(242197939-242197689)(242197603-242197432)(242196892-242196737)(242196637-242196587)(242196056-242195916)(242195844-242195644)(242196784-242196737)(242196641-242196587)(242196056-242195916)(242195844-242195644),1668,42.6259,1.0314
1222,HVU_circ00452_MLOC_19195|Chr1(-):(242197939-242197689)(242197939-242197689)(242197603-242197432)(242196892-242196737)(242196637-242196587)(242196056-242195916)(242195844-242195644),1223,41.619,1.0039
1223,HVU_circ00453_MLOC_20438|Chr1(+):(242591486-242591586)(242591486-242591586),202,45.5446,2.2857
1224,HVU_circ00453_MLOC_20438|Chr1(+):(242591486-242591586)(242591486-242591586)(242591538-242591554)(242591538-242591554),236,45.7627,2.1765
1225,HVU_circ00454_MLOC_9579|Chr1(-):(243027432-243026788)(243027432-243026788),1290,47.2868,1.1034
1226,HVU_circ00455_MLOC_9579|Chr1(-):(243027432-243026788)(243027432-243026788),1290,47.2868,1.1034
1227,HVU_circ00456_MLOC_65770|Chr1(-):(271067043-271066721)(271067043-271066721)(271066536-271066423)(271065945-271065850)(271065755-271065713)(271065628-271065473)(271065379-271065311)(271065169-271065059)(271064947-271063772),2411,58.1916,0.8858
1228,HVU_circ00456_MLOC_65770|Chr1(-):(271067037-271066721)(271067037-271066721)(271066536-271066423)(271065945-271065850)(271065755-271065713)(271065628-271065473)(271065379-271065311)(271065169-271065059)(271064947-271063772),2399,58.2326,0.8827
1229,HVU_circ00457_MLOC_55071|Chr1(+):(275279297-275280750)(275279297-275280750),2908,50.8253,0.8756
1230,HVU_circ00457_MLOC_55071|Chr1(+):(275276859-275280561)(275276859-275280561),7406,58.4121,0.8424
1231,HVU_circ00457_MLOC_55071|Chr1(+):(275279297-275280652)(275279297-275280652),2712,50.5162,0.9134
1232,HVU_circ00458_MLOC_59199|Chr1(+):(275349616-275349729)(275349616-275349729)(275349819-275350032),442,46.3801,1.05
1233,HVU_circ00459_MLOC_59199|Chr1(+):(275349819-275350032)(275349819-275350032),428,46.2617,1.3571
1234,HVU_circ00460_MLOC_60060|Chr1(-):(276490583-276490383)(276490583-276490383)(276489757-276489654)(276489033-276488744)(276488652-276488568)(276488477-276488163),1196,41.4716,1.1288
1235,HVU_circ00461_MLOC_5942|Chr1(-):(278381787-278378203)(278381787-278378203),7170,48.5914,1.194
1236,HVU_circ00462_MLOC_5942|Chr1(-):(278384885-278383384)(278384885-278383384),3004,53.2623,1.2039
1237,HVU_circ00463_MLOC_65819|Chr1(+):(286465314-286465517)(286465314-286465517)(286465649-286465754)(286465879-286465970)(286466152-286466297)(286466380-286466488),861,43.9024,0.7664
1238,HVU_circ00464_MLOC_65819|Chr1(+):(286466380-286466488)(286466380-286466488)(286466593-286466739),365,38.3562,1.3729
1239,HVU_circ00465_MLOC_52636|Chr1(-):(293478969-293478648)(293478969-293478648)(293477505-293476878),1272,53.1447,1.3472
1240,HVU_circ00465_MLOC_52636|Chr1(-):(293478829-293478648)(293478829-293478648)(293477505-293476878),992,56.4516,1.2581
1241,HVU_circ00466_MLOC_14340|Chr1(+):(293945555-293945931)(293945555-293945931)(293946005-293946196)(293946439-293946519)(293946599-293946673)(293946751-293946817)(293947261-293947421)(293947989-293948162)(293948258-293948386)(293948486-293948569)(293948649-293948710)(293948799-293948871)(293949026-293949225)(293945559-293945931)(293946005-293946196)(293946439-293946519)(293946599-293946673)(293946751-293946817)(293947261-293947421)(293947989-293948162)(293948258-293948386)(293948486-293948569)(293948649-293948871)(293949026-293949121),3707,40.5449,1.1657
1242,HVU_circ00467_MLOC_53853|Chr1(-):(295848221-295847257)(295848221-295847257)(295845297-295845124)(295845030-295844914)(295844576-295844397),2401,41.2328,1.2049
1243,HVU_circ00468_MLOC_10171|Chr1(+):(295866528-295866775)(295866528-295866775)(295867355-295867564)(295867665-295867872),914,42.6696,1.2543
1244,HVU_circ00469_MLOC_10171|Chr1(+):(295867355-295867564)(295867355-295867564)(295867665-295867872),628,44.1083,1.252
1245,HVU_circ00470_MLOC_5093|Chr1(-):(296617458-296617300)(296617458-296617300)(296617210-296617130)(296617022-296616891)(296616161-296616034),659,49.9241,1.5906
1246,HVU_circ00471_MLOC_61809|Chr1(-):(296646602-296645567)(296646602-296645567),2072,54.9228,1.2227
1247,HVU_circ00472_MLOC_61809|Chr1(-):(296646602-296645567)(296646602-296645567),2072,54.9228,1.2227
1248,HVU_circ00473_MLOC_65492|Chr1(-):(298811511-298810449)(298811511-298810449),2126,55.4092,1.1734
1249,HVU_circ00474_MLOC_12077|Chr1(+):(304725234-304729211)(304725234-304729211),7956,54.0724,1.1553
1250,HVU_circ00474_MLOC_12077|Chr1(+):(304726347-304729844)(304726347-304729844),6996,48.8279,1.3689
1251,HVU_circ00474_MLOC_12077|Chr1(+):(304725482-304727821)(304725482-304727821),4680,58.7607,1.2213
1252,HVU_circ00474_MLOC_12077|Chr1(+):(304726347-304729773)(304726347-304729773),6854,49.0516,1.3844
1253,HVU_circ00475_MLOC_12077|Chr1(+):(304725234-304729211)(304725234-304729211),7956,54.0724,1.1553
1254,HVU_circ00475_MLOC_12077|Chr1(+):(304726347-304729844)(304726347-304729844),6996,48.8279,1.3689
1255,HVU_circ00475_MLOC_12077|Chr1(+):(304725482-304727821)(304725482-304727821),4680,58.7607,1.2213
1256,HVU_circ00475_MLOC_12077|Chr1(+):(304726347-304729773)(304726347-304729773),6854,49.0516,1.3844
1257,HVU_circ00476_MLOC_51141|Chr1(-):(305498034-305494639)(305498034-305494639),6792,44.3463,0.9947
1258,HVU_circ00476_MLOC_51141|Chr1(-):(305498034-305497483)(305498034-305497483),1104,42.7536,1.2476
1259,HVU_circ00476_MLOC_51141|Chr1(-):(305498034-305497644)(305498034-305497644)(305498034-305497714)(305498034-305497760)(305498034-305497760)(305498034-305497840)(305498034-305497935),1948,43.8912,1.3554
1260,HVU_circ00477_MLOC_51141|Chr1(-):(305500069-305499957)(305500069-305499957)(305499643-305498576),1294,48.068,1.0327
1261,HVU_circ00477_MLOC_51141|Chr1(-):(305500074-305499957)(305500074-305499957)(305499643-305498576),1304,48.0061,1.0325
1262,HVU_circ00477_MLOC_51141|Chr1(-):(305500069-305499957)(305500069-305499957)(305499643-305498875),995,48.7437,1.1556
1263,HVU_circ00477_MLOC_51141|Chr1(-):(305500071-305499957)(305500071-305499957)(305499643-305498875),999,48.7487,1.1644
1264,HVU_circ00478_MLOC_56196|Chr1(+):(308977293-308977499)(308977293-308977499)(308977649-308977872)(308978383-308978461)(308978540-308978700),878,44.7608,1.1016
1265,HVU_circ00478_MLOC_56196|Chr1(+):(308977293-308977499)(308977293-308977499)(308977649-308977872)(308978383-308978461)(308978540-308978710),888,44.7072,1.1117
1266,HVU_circ00479_MLOC_58815|Chr1(+):(310327006-310327169)(310327006-310327169),328,40.2439,1.0625
1267,HVU_circ00480_MLOC_15619|Chr1(+):(311229898-311230000)(311229898-311230000)(311230122-311230292),377,42.9708,1.9455
1268,HVU_circ00481_MLOC_51581|Chr1(+):(311303089-311303260)(311303089-311303260)(311304328-311304527),544,45.0368,1.402
1269,HVU_circ00482_MLOC_13770|Chr1(+):(311336855-311337037)(311336855-311337037),366,44.8087,1.1026
1270,HVU_circ00483_MLOC_13770|Chr1(+):(311337568-311337720)(311337568-311337720)(311337787-311337939),459,48.1481,1.125
1271,HVU_circ00484_MLOC_38446|Chr1(+):(314386786-314386899)(314386786-314386899),228,39.4737,2.75
1272,HVU_circ00485_MLOC_38446|Chr1(+):(314387294-314387434)(314387294-314387434)(314388056-314388208)(314388281-314388334)(314388414-314388524),600,41.3333,0.837
1273,HVU_circ00485_MLOC_38446|Chr1(+):(314387294-314387434)(314387294-314387434)(314388056-314388208)(314388281-314388524),679,40.7953,0.8467
1274,HVU_circ00486_MLOC_38446|Chr1(+):(314388056-314388208)(314388056-314388208)(314388281-314388334),360,42.2222,1.1408
1275,HVU_circ00486_MLOC_38446|Chr1(+):(314388056-314388208)(314388056-314388208)(314388281-314388524),550,41.0909,1.0926
1276,HVU_circ00487_MLOC_38446|Chr1(+):(314388638-314388811)(314388638-314388811),348,44.8276,0.7333
1277,HVU_circ00488_MLOC_70897|Chr1(+):(314420255-314420386)(314420255-314420386),264,43.1818,1.0357
1278,HVU_circ00489_MLOC_70897|Chr1(+):(314420255-314420386)(314420255-314420386)(314420641-314421125),749,41.9226,1.2429
