,Seq Name,Width,GC Content,GC Ratio
1018,GMA_circ00947_other|Chr13(-):(28494402-28423547),70856,29.9706,1.0341
1019,GMA_circ00948_other|Chr13(+):(28431943-28494342),62400,30.1378,0.9639
1020,GMA_circ00949_other|Chr13(+):(28980051-29012786),32736,33.3028,0.9228
1021,GMA_circ00950_other|Chr13(+):(29162560-29192037),29478,29.2048,1.1544
1022,GMA_circ00951_other|Chr13(+):(29192006-29208447),16442,32.7697,1.2182
1023,GMA_circ00952_other|Chr13(-):(31250931-31248710),2222,33.7084,0.9404
1024,GMA_circ00953_other|Chr13(-):(33423975-33423507),469,37.7399,0.8438
1025,GMA_circ00954_other|Chr13(-):(35446633-35443237),3397,34.03,1.1527
1026,GMA_circ00955_other|Chr13(-):(35743988-35723992),19997,29.9645,0.9224
1027,GMA_circ00956_other|Chr13(-):(36580256-36579678),579,38.1693,0.7967
1028,GMA_circ00957_other|Chr13(-):(36580505-36580215),291,44.6735,7.6667
1029,GMA_circ00958_other|Chr13(-):(36581301-36580722),580,46.3793,11.8095
1030,GMA_circ00959_other|Chr13(-):(36581301-36580896),406,47.0443,11.7333
1031,GMA_circ00960_other|Chr13(-):(36789976-36784185),5792,28.2977,0.9466
1032,GMA_circ00961_other|Chr13(-):(36839051-36832814),6238,30.2982,1.0432
1033,GMA_circ00962_other|Chr13(+):(37024458-37026875),2418,30.8519,0.9227
1034,GMA_circ00963_other|Chr13(+):(42334686-42362405),27720,29.2821,1.0633
1035,GMA_circ00964_other|Chr13(-):(42361881-42335137),26745,28.8989,0.9356
1036,GMA_circ00965_other|Chr14(+):(610086-611441),1356,42.7729,0.9863
1037,GMA_circ00966_other|Chr14(+):(610092-611473),1382,42.2576,0.9932
1038,GMA_circ00967_other|Chr14(+):(610108-611463),1356,42.1829,0.9792
1039,GMA_circ00968_other|Chr14(-):(1359811-1328701),31111,30.899,0.9956
1040,GMA_circ00969_other|Chr14(-):(2265932-2265855),78,46.1538,0.2
1041,GMA_circ00970_other|Chr14(+):(2446718-2448441),1724,39.2691,1.9435
1042,GMA_circ00971_other|Chr14(-):(3727175-3702322),24854,31.2264,0.9859
1043,GMA_circ00972_other|Chr14(-):(3727382-3702515),24868,31.241,0.9844
1044,GMA_circ00973_other|Chr14(-):(4739993-4728831),11163,34.9279,1.0608
1045,GMA_circ00974_other|Chr14(-):(5189834-5153871),35964,26.4014,1.0176
1046,GMA_circ00975_other|Chr14(-):(5185206-5174248),10959,26.5079,1.023
1047,GMA_circ00976_other|Chr14(-):(5187533-5174741),12793,26.5301,1.0495
1048,GMA_circ00977_other|Chr14(-):(5192597-5178872),13726,27.1966,1.0785
1049,GMA_circ00978_other|Chr14(-):(5193134-5180776),12359,27.5103,1.0531
1050,GMA_circ00979_other|Chr14(-):(5809636-5807667),1970,29.4924,0.8803
1051,GMA_circ00980_other|Chr14(-):(6525006-6524757),250,42.4,0.5588
1052,GMA_circ00981_other|Chr14(+):(7483107-7513212),30106,27.5759,1.0288
1053,GMA_circ00982_other|Chr14(+):(7483340-7513445),30106,27.6224,1.0273
1054,GMA_circ00983_other|Chr14(-):(7513454-7483350),30105,27.6233,0.9734
1055,GMA_circ00984_other|Chr14(+):(9086427-9086814),388,48.1959,0.5714
1056,GMA_circ00985_other|Chr14(+):(12489352-12548033),58682,31.7917,1.0387
1057,GMA_circ00986_other|Chr14(-):(12548050-12489370),58681,31.7922,0.9625
1058,GMA_circ00987_other|Chr14(+):(12516594-12521418),4825,37.9275,0.9447
1059,GMA_circ00988_other|Chr14(-):(12545219-12538245),6975,32.1004,0.8768
1060,GMA_circ00989_other|Chr14(-):(12545805-12538250),7556,32.5966,0.8631
1061,GMA_circ00990_other|Chr14(-):(12545334-12538282),7053,32.3125,0.8696
1062,GMA_circ00991_other|Chr14(-):(12545334-12538655),6680,32.2305,0.8433
1063,GMA_circ00992_other|Chr14(+):(23517705-23540682),22978,35.0553,0.8698
1064,GMA_circ00993_other|Chr14(-):(24566246-24564536),1711,26.9433,0.815
1065,GMA_circ00994_other|Chr14(+):(46201548-46229178),27631,33.0462,1.079
1066,GMA_circ00995_other|Chr14(+):(48663486-48669405),5920,32.9223,1.0778
1067,GMA_circ00996_other|Chr15(+):(674700-679742),5043,34.6817,0.9347
1068,GMA_circ00997_other|Chr15(-):(2145325-2133013),12313,27.6212,1.0018
1069,GMA_circ00998_other|Chr15(+):(2133018-2145330),12313,27.6293,0.9977
1070,GMA_circ00999_other|Chr15(+):(3010080-3012588),2509,35.831,0.8808
1071,GMA_circ01000_other|Chr15(+):(4414999-4415132),134,34.3284,1.1905
1072,GMA_circ01001_other|Chr15(-):(4645534-4634879),10656,34.3093,1.0761
1073,GMA_circ01002_other|Chr15(+):(4795534-4809549),14016,31.3998,1.123
1074,GMA_circ01003_other|Chr15(-):(7713568-7712116),1453,34.2739,0.7786
1075,GMA_circ01004_other|Chr15(-):(8444447-8444049),399,47.8697,0.6466
1076,GMA_circ01005_other|Chr15(+):(12247792-12248323),532,37.406,0.6446
1077,GMA_circ01006_other|Chr15(+):(24808013-24808170),158,25.9494,1.05
1078,GMA_circ01007_other|Chr15(+):(31543078-31570455),27378,37.048,1.0828
1079,GMA_circ01008_other|Chr15(+):(42756524-42836102),79579,33.4699,0.9847
1080,GMA_circ01009_other|Chr15(-):(44169803-44169600),204,42.1569,1.8667
1081,GMA_circ01010_other|Chr15(-):(44169917-44169600),318,43.3962,1.76
1082,GMA_circ01011_other|Chr15(-):(44170259-44169600),660,41.6667,2.022
1083,GMA_circ01012_other|Chr15(-):(44169653-44169624),30,40.0,2.0
1084,GMA_circ01013_other|Chr15(-):(44169779-44169624),156,44.2308,1.76
1085,GMA_circ01014_other|Chr15(-):(44169827-44169624),204,44.6078,1.6765
1086,GMA_circ01015_other|Chr15(-):(44169893-44169624),270,44.8148,1.6889
1087,GMA_circ01016_other|Chr15(-):(44169941-44169624),318,44.9686,1.6481
1088,GMA_circ01017_other|Chr15(-):(44169971-44169624),348,44.8276,1.6441
1089,GMA_circ01018_other|Chr15(-):(44170001-44169624),378,44.709,1.6406
1090,GMA_circ01019_other|Chr15(-):(44170289-44169630),660,41.8182,2.0667
1091,GMA_circ01020_other|Chr15(-):(44169827-44169654),174,45.4023,1.6333
1092,GMA_circ01021_other|Chr15(-):(44169941-44169654),288,45.4861,1.62
1093,GMA_circ01022_other|Chr15(-):(44170025-44169654),372,44.8925,1.6508
1094,GMA_circ01023_other|Chr15(-):(44170229-44169654),576,42.7083,1.9639
1095,GMA_circ01024_other|Chr15(-):(44170259-44169654),606,42.4092,1.9884
1096,GMA_circ01025_other|Chr15(-):(44170289-44170110),180,36.6667,3.4
1097,GMA_circ01026_other|Chr15(-):(44170241-44170116),126,37.3016,3.2727
1098,GMA_circ01027_other|Chr15(-):(44170289-44170158),132,35.6061,3.7
1099,GMA_circ01028_other|Chr15(-):(44170241-44170164),78,35.8974,3.6667
1100,GMA_circ01029_other|Chr15(-):(44170350-44170206),145,34.4828,3.5455
1101,GMA_circ01030_other|Chr15(-):(44170365-44170260),106,33.9623,3.5
1102,GMA_circ01031_other|Chr15(+):(44920714-44921655),942,36.1996,0.9375
1103,GMA_circ01032_other|Chr15(+):(48568031-48576442),8412,35.8892,1.0835
1104,GMA_circ01033_other|Chr15(-):(48656094-48654656),1439,35.8582,0.5877
1105,GMA_circ01034_other|Chr15(-):(48656124-48654656),1469,35.9428,0.5904
1106,GMA_circ01035_other|Chr15(-):(48656068-48654844),1225,33.8776,0.5257
1107,GMA_circ01036_other|Chr15(-):(50670803-50659163),11641,29.4906,0.9901
1108,GMA_circ01037_other|Chr15(+):(50659226-50670876),11651,29.4567,1.0094
1109,GMA_circ01038_other|Chr15(+):(50659255-50670928),11674,29.5272,1.0134
1110,GMA_circ01039_other|Chr15(+):(50659272-50670912),11641,29.4992,1.0105
1111,GMA_circ01040_other|Chr16(-):(387986-387858),129,37.2093,1.8235
1112,GMA_circ01041_other|Chr16(+):(925669-934012),8344,36.0978,1.2001
1113,GMA_circ01042_other|Chr16(-):(4088927-4069145),19783,29.9955,1.0568
1114,GMA_circ01043_other|Chr16(-):(4241858-4240536),1323,41.7989,0.968
1115,GMA_circ01044_other|Chr16(-):(4241642-4241415),228,58.7719,1.4815
1116,GMA_circ01045_other|Chr16(+):(6029436-6045273),15838,34.5246,0.9585
1117,GMA_circ01046_other|Chr16(-):(6390702-6336722),53981,30.1754,1.0137
1118,GMA_circ01047_other|Chr16(+):(6684165-6696098),11934,23.3618,0.9175
1119,GMA_circ01048_other|Chr16(-):(18533377-18481156),52222,34.137,1.0219
1120,GMA_circ01049_other|Chr16(-):(20464929-20464792),138,33.3333,0.6429
1121,GMA_circ01050_other|Chr16(+):(30012239-30012458),220,45.4545,0.6667
1122,GMA_circ01051_other|Chr16(-):(31484687-31484535),153,30.719,1.1364
1123,GMA_circ01052_other|Chr16(-):(31996324-31953813),42512,31.2735,1.076
1124,GMA_circ01053_other|Chr16(-):(31996312-31953847),42466,31.2627,1.0757
1125,GMA_circ01054_other|Chr16(-):(31996068-31953938),42131,31.1006,1.0785
1126,GMA_circ01055_other|Chr16(-):(31995992-31954133),41860,30.958,1.0768
1127,GMA_circ01056_other|Chr16(+):(31954253-31995800),41548,30.7813,0.9258
1128,GMA_circ01057_other|Chr16(+):(31954265-31995812),41548,30.7789,0.9259
1129,GMA_circ01058_other|Chr16(-):(31995789-31954277),41513,30.7614,1.0791
1130,GMA_circ01059_other|Chr16(-):(31996324-31968401),27924,30.7048,1.1046
1131,GMA_circ01060_other|Chr16(-):(31996312-31968435),27878,30.6873,1.104
1132,GMA_circ01061_other|Chr16(-):(31995992-31968721),27272,30.2105,1.1077
1133,GMA_circ01062_other|Chr16(+):(31968841-31995800),26960,29.9147,0.8972
1134,GMA_circ01063_other|Chr16(+):(31968853-31995812),26960,29.911,0.8974
1135,GMA_circ01064_other|Chr16(-):(31995789-31968865),26925,29.883,1.1129
1136,GMA_circ01065_other|Chr16(+):(31968927-31995735),26809,29.7587,0.8973
1137,GMA_circ01066_other|Chr16(-):(31995816-31968930),26887,29.8397,1.1152
1138,GMA_circ01067_other|Chr16(-):(31995759-31968951),26809,29.7587,1.1145
1139,GMA_circ01068_other|Chr16(+):(31968967-31995749),26783,29.739,0.8964
1140,GMA_circ01069_other|Chr16(-):(31996324-31996196),129,46.5116,0.6216
1141,GMA_circ01070_other|Chr16(-):(32408462-32362195),46268,30.2693,1.0039
1142,GMA_circ01071_other|Chr16(-):(32422099-32362195),59905,30.2763,1.0186
1143,GMA_circ01072_other|Chr16(-):(32443872-32362195),81678,30.357,1.0386
1144,GMA_circ01073_other|Chr16(-):(32444757-32422697),22061,30.7194,1.1205
1145,GMA_circ01074_other|Chr16(+):(32422704-32444692),21989,30.679,0.8971
1146,GMA_circ01075_other|Chr16(-):(32444700-32434197),10504,31.15,1.1799
1147,GMA_circ01076_other|Chr16(-):(32444844-32434197),10648,31.3486,1.2091
1148,GMA_circ01077_other|Chr16(-):(32473818-32444341),29478,30.8094,1.1165
1149,GMA_circ01078_other|Chr16(-):(32444829-32444686),144,45.8333,5.0
1150,GMA_circ01079_other|Chr16(+):(32445378-32474936),29559,30.8535,0.8972
1151,GMA_circ01080_other|Chr16(+):(32510708-32510995),288,50.3472,8.0625
1152,GMA_circ01081_other|Chr16(+):(32510768-32510794),27,55.5556,14.0
1153,GMA_circ01082_other|Chr16(+):(32510768-32510890),123,49.5935,14.25
1154,GMA_circ01083_other|Chr16(+):(32510768-32510920),153,48.366,11.3333
1155,GMA_circ01084_other|Chr16(+):(32510768-32518228),7461,28.8165,1.337
1156,GMA_circ01085_other|Chr16(+):(32510768-32518258),7491,28.8746,1.346
1157,GMA_circ01086_other|Chr16(+):(32510768-32518423),7656,29.3365,1.4125
1158,GMA_circ01087_other|Chr16(+):(32510768-32518453),7686,29.3911,1.4212
1159,GMA_circ01088_other|Chr16(+):(32510771-32510923),153,48.366,11.3333
1160,GMA_circ01089_other|Chr16(+):(32518034-32518351),318,50.6289,7.9444
1161,GMA_circ01090_other|Chr16(-):(32933455-32926667),6789,34.8652,0.8741
1162,GMA_circ01091_other|Chr16(+):(33570813-33578472),7660,33.5509,1.081
1163,GMA_circ01092_other|Chr16(-):(35418862-35409948),8915,35.0533,1.1567
1164,GMA_circ01093_other|Chr16(+):(35442033-35456707),14675,28.8245,0.9693
1165,GMA_circ01094_other|Chr16(+):(36217353-36221502),4150,32.4578,1.1621
1166,GMA_circ01095_other|Chr16(-):(37327817-37320315),7503,33.4533,0.8972
1167,GMA_circ01096_other|Chr17(-):(1598940-1598274),667,36.2819,0.806
1168,GMA_circ01097_other|Chr17(+):(2802369-2804412),2044,37.7691,0.9204
1169,GMA_circ01098_other|Chr17(-):(2903913-2900316),3598,39.6887,1.0169
1170,GMA_circ01099_other|Chr17(-):(3179569-3179568),2,0.0,0.0
1171,GMA_circ01100_other|Chr17(-):(3487168-3485467),1702,36.4865,0.8
1172,GMA_circ01101_other|Chr17(+):(4900931-4901534),604,42.5497,1.124
1173,GMA_circ01102_other|Chr17(+):(6176034-6177099),1066,36.3977,0.9497
1174,GMA_circ01103_other|Chr17(-):(7466938-7375450),91489,33.3625,1.0354
1175,GMA_circ01104_other|Chr17(+):(7376502-7465709),89208,33.2762,0.9652
1176,GMA_circ01105_other|Chr17(-):(7465672-7376711),88962,33.2591,1.0358
1177,GMA_circ01106_other|Chr17(-):(7465991-7376718),89274,33.2852,1.0363
1178,GMA_circ01107_other|Chr17(-):(7466475-7376718),89758,33.3051,1.0387
1179,GMA_circ01108_other|Chr17(+):(8321933-8321968),36,66.6667,2.0
1180,GMA_circ01109_other|Chr17(+):(9022110-9028154),6045,36.3606,0.9366
1181,GMA_circ01110_other|Chr17(-):(9028164-9022120),6045,36.3606,1.0677
1182,GMA_circ01111_other|Chr17(+):(10705129-10705781),653,58.8055,1.1099
1183,GMA_circ01112_other|Chr17(+):(11677497-11677945),449,46.1024,1.1789
1184,GMA_circ01113_other|Chr17(-):(13627369-13627132),238,44.5378,0.4521
1185,GMA_circ01114_other|Chr17(-):(18533604-18532302),1303,37.759,0.6622
1186,GMA_circ01115_other|Chr17(-):(23972528-23952480),20049,42.2615,0.9913
1187,GMA_circ01116_other|Chr17(-):(23972306-23952904),19403,42.313,0.9903
1188,GMA_circ01117_other|Chr17(+):(23960631-23960845),215,44.6512,2.2
1189,GMA_circ01118_other|Chr17(+):(23974479-23986653),12175,45.2402,1.0438
1190,GMA_circ01119_other|Chr17(-):(23986128-23985782),347,49.2795,0.8191
1191,GMA_circ01120_other|Chr17(-):(23986303-23986118),186,49.4624,0.7037
1192,GMA_circ01121_other|Chr17(+):(23986230-24002868),16639,38.7223,0.9966
1193,GMA_circ01122_other|Chr17(-):(24102195-24100745),1451,35.4928,0.7282
1194,GMA_circ01123_other|Chr17(+):(33659741-33661877),2137,29.7146,0.9538
1195,GMA_circ01124_other|Chr17(+):(34470005-34513827),43823,31.7527,1.0187
1196,GMA_circ01125_other|Chr17(+):(38024418-38025095),678,43.6578,0.6818
1197,GMA_circ01126_other|Chr17(-):(41637274-41632510),4765,29.213,0.9441
1198,GMA_circ01127_other|Chr17(-):(41635280-41632581),2700,28.2593,0.9123
1199,GMA_circ01128_other|Chr17(-):(41635288-41632589),2700,28.2593,0.9123
1200,GMA_circ01129_other|Chr18(+):(568596-570829),2234,37.735,0.666
1201,GMA_circ01130_other|Chr18(-):(1092776-1092619),158,31.6456,0.4706
1202,GMA_circ01131_other|Chr18(-):(1095125-1093754),1372,37.9738,0.6031
1203,GMA_circ01132_other|Chr18(-):(2026648-2019255),7394,36.746,0.9215
1204,GMA_circ01133_other|Chr18(-):(2144894-2142332),2563,37.5341,0.9633
1205,GMA_circ01134_other|Chr18(-):(2144985-2142332),2654,37.2645,0.998
1206,GMA_circ01135_other|Chr18(+):(2327208-2327272),65,29.2308,1.375
1207,GMA_circ01136_other|Chr18(-):(2848805-2847792),1014,35.503,0.8462
1208,GMA_circ01137_other|Chr18(-):(5000297-5000201),97,55.6701,0.6875
1209,GMA_circ01138_other|Chr18(-):(5844961-5842115),2847,28.7671,1.1724
1210,GMA_circ01139_other|Chr18(-):(13037017-13032497),4521,26.8967,0.9332
1211,GMA_circ01140_other|Chr18(-):(13151058-13149833),1226,36.8679,0.8153
1212,GMA_circ01141_other|Chr18(-):(20736818-20735793),1026,34.308,0.6
1213,GMA_circ01142_other|Chr18(-):(22613446-22612816),631,36.6086,1.0087
1214,GMA_circ01143_other|Chr18(-):(27856033-27855982),52,42.3077,6.3333
1215,GMA_circ01144_other|Chr18(+):(37330717-37331142),426,24.4131,1.08
1216,GMA_circ01145_other|Chr18(-):(42977731-42977227),505,45.9406,1.3918
1217,GMA_circ01146_other|Chr18(+):(49286330-49287167),838,37.1122,0.5867
1218,GMA_circ01147_other|Chr18(-):(53868455-53867800),656,46.7988,2.7901
1219,GMA_circ01148_other|Chr18(+):(55247318-55247371),54,44.4444,1.4
1220,GMA_circ01149_other|Chr18(+):(55582986-55594107),11122,36.3604,1.3003
1221,GMA_circ01150_other|Chr18(-):(55593761-55583119),10643,36.174,0.7644
1222,GMA_circ01151_other|Chr18(+):(55757740-55808423),50684,32.9197,0.9664
1223,GMA_circ01152_other|Chr18(+):(55810977-55877170),66194,33.2069,1.0672
1224,GMA_circ01153_other|Chr18(+):(55811838-55884932),73095,32.6739,1.0502
1225,GMA_circ01154_other|Chr18(+):(55821846-55879276),57431,33.6021,1.0897
1226,GMA_circ01155_other|Chr18(-):(55884511-55879085),5427,28.8926,1.1778
1227,GMA_circ01156_other|Chr18(+):(56533663-56538263),4601,33.6231,1.1546
1228,GMA_circ01157_other|Chr18(-):(57418785-57416136),2650,35.6226,0.7981
1229,GMA_circ01158_other|Chr18(+):(57778196-57778968),773,48.3829,0.6696
1230,GMA_circ01159_other|Chr18(-):(58792157-58790548),1610,35.7764,0.8885
1231,GMA_circ01160_other|Chr18(+):(59617951-59640881),22931,32.7025,1.0439
1232,GMA_circ01161_other|Chr18(+):(59618401-59642915),24515,32.7228,1.0718
1233,GMA_circ01162_other|Chr18(+):(59777490-59786385),8896,29.4177,1.0054
1234,GMA_circ01163_other|Chr18(-):(61080975-61070544),10432,30.9145,0.9907
1235,GMA_circ01164_other|Chr19(-):(744202-740171),4032,32.6885,1.0498
1236,GMA_circ01165_other|Chr19(-):(740586-740393),194,25.7732,1.5
1237,GMA_circ01166_other|Chr19(-):(744211-742650),1562,32.4584,0.9575
1238,GMA_circ01167_other|Chr19(+):(1111858-1117658),5801,37.3729,1.0786
1239,GMA_circ01168_other|Chr19(+):(1111991-1117773),5783,37.1606,1.0864
1240,GMA_circ01169_other|Chr19(-):(1648383-1589195),59189,31.8302,0.9897
1241,GMA_circ01170_other|Chr19(-):(4589233-4588573),661,37.9728,1.1638
1242,GMA_circ01171_other|Chr19(+):(7217233-7282658),65426,32.9716,0.9672
1243,GMA_circ01172_other|Chr19(-):(7281722-7217254),64469,32.8794,1.0337
1244,GMA_circ01173_other|Chr19(-):(7308289-7217254),91036,33.1792,1.0223
1245,GMA_circ01174_other|Chr19(-):(7308541-7217542),91000,33.1703,1.0218
1246,GMA_circ01175_other|Chr19(-):(7308586-7217587),91000,33.1703,1.0219
1247,GMA_circ01176_other|Chr19(+):(7217632-7308631),91000,33.1659,0.9784
1248,GMA_circ01177_other|Chr19(+):(7217916-7308631),90716,33.1794,0.9784
1249,GMA_circ01178_other|Chr19(+):(7217945-7309037),91093,33.154,0.9795
1250,GMA_circ01179_other|Chr19(+):(7218021-7309113),91093,33.1496,0.9792
1251,GMA_circ01180_other|Chr19(-):(7308289-7281723),26567,33.9067,0.996
1252,GMA_circ01181_other|Chr19(-):(7330740-7281723),49018,32.6186,1.0234
1253,GMA_circ01182_other|Chr19(+):(7281966-7330780),48815,32.6211,0.9776
1254,GMA_circ01183_other|Chr19(-):(7308541-7282011),26531,33.8774,0.9942
1255,GMA_circ01184_other|Chr19(-):(7331005-7282011),48995,32.5992,1.0246
1256,GMA_circ01185_other|Chr19(-):(7308586-7282056),26531,33.8774,0.9947
1257,GMA_circ01186_other|Chr19(-):(7331050-7282056),48995,32.5992,1.0246
1258,GMA_circ01187_other|Chr19(+):(7282101-7308631),26531,33.8623,1.0049
1259,GMA_circ01188_other|Chr19(+):(7282385-7308631),26247,33.9086,1.0059
1260,GMA_circ01189_other|Chr19(+):(7282414-7309037),26624,33.8116,1.0094
1261,GMA_circ01190_other|Chr19(+):(7282490-7309113),26624,33.7966,1.0085
1262,GMA_circ01191_other|Chr19(+):(7282490-7331558),49069,32.5745,0.976
1263,GMA_circ01192_other|Chr19(-):(7331005-7308542),22464,31.0897,1.0651
1264,GMA_circ01193_other|Chr19(+):(7309114-7331558),22445,31.125,0.9357
1265,GMA_circ01194_other|Chr19(-):(8344508-8275454),69055,34.2582,1.0728
1266,GMA_circ01195_other|Chr19(-):(8344001-8275711),68291,34.249,1.0728
1267,GMA_circ01196_other|Chr19(-):(26111761-26104710),7052,35.7345,1.0048
1268,GMA_circ01197_other|Chr19(+):(31872992-31873249),258,62.0155,0.7978
1269,GMA_circ01198_other|Chr19(-):(36699084-36696721),2364,30.0761,0.9426
1270,GMA_circ01199_other|Chr19(+):(42010172-42011061),890,36.6292,0.9521
1271,GMA_circ01200_other|Chr19(+):(42654862-42655269),408,40.6863,0.7292
1272,GMA_circ01201_other|Chr19(-):(44525304-44524838),467,44.5396,0.8739
1273,GMA_circ01202_other|Chr19(+):(48528610-48540127),11518,31.212,1.0219
1274,GMA_circ01203_other|Chr19(-):(50288926-50288677),250,43.2,0.6119
1275,GMA_circ01204_other|Chr19(+):(50398293-50399548),1256,37.1815,0.7361
1276,GMA_circ01205_other|Chr20(+):(570545-582262),11718,31.8484,1.0032
1277,GMA_circ01206_other|Chr20(+):(570545-585358),14814,31.693,1.0116
1278,GMA_circ01207_other|Chr20(+):(570666-585358),14693,31.6137,1.0091
1279,GMA_circ01208_other|Chr20(+):(570666-586257),15592,31.9651,1.017
1280,GMA_circ01209_other|Chr20(+):(6580705-6581180),476,49.7899,0.8092
1281,GMA_circ01210_other|Chr20(+):(6580738-6580875),138,52.1739,0.9459
1282,GMA_circ01211_other|Chr20(-):(16417751-16339087),78665,34.8223,1.0893
1283,GMA_circ01212_other|Chr20(-):(16416094-16340031),76064,35.0231,1.0909
1284,GMA_circ01213_other|Chr20(-):(16417751-16415912),1840,30.1087,0.9038
1285,GMA_circ01214_other|Chr20(-):(32886599-32881765),4835,35.5946,1.071
1286,GMA_circ01215_other|Chr20(-):(35842398-35842189),210,49.5238,5.5
1287,GMA_circ01216_other|Chr20(+):(36027776-36036779),9004,32.4189,1.103
1288,GMA_circ01217_other|Chr20(+):(36030552-36039133),8582,32.2069,1.0939
1289,GMA_circ01218_other|Chr20(-):(36942751-36942485),267,44.1948,0.9344
1290,GMA_circ01219_other|Chr20(+):(36959396-36961046),1651,45.427,0.861
1291,GMA_circ01220_other|Chr20(+):(41893823-41894344),522,52.2989,0.5337
1292,GMA_circ01221_other|Chr20(-):(43219097-43219026),72,51.3889,17.5
1293,GMA_circ01222_other|Chr20(-):(43219112-43219053),60,48.3333,28.0
